ts,v,audio_ok,batt_a,batt_v,bilge_fwd,bilge_mid,bilge_rear,bridge_on,captured,captured_by,ch_guard,ch_gun_pan,ch_mode,ch_reverse,ch_rudder,ch_throttle,cog_trim,course,cruise_us,deck_on,depth_age_ms,depth_m,depth_mode,esc_us,failsafe_ack,gps_fix,gun_pan_us,heading,heading_mag,heap,lat,lon,mag_baseline_uT,mag_cal_circ_pct,mag_cal_progress,mag_cal_quality,mag_cal_radius_uT,mag_cal_state,mag_cal_ts,mag_calibrated,mag_from_nvs,mag_off_x,mag_off_y,mag_off_z,mag_uT,mode,nav_on,pid_kd,pid_kp,pump,pump_manual,pump_phase,pump_stuck,radar_burst_ms,radar_on,radar_pause_ms,radar_speed,rc_age_ms,rc_ever_good,rudder_us,sats,session_id,speed_kts,uptime,wp_bearing,wp_dist_m,wp_lat,wp_lon,wp_set,wp_start_lat,wp_start_lon
2026-06-27T12:42:33.451Z,0.5.1,false,0.00,15.25,false,false,false,false,false,none,1000,1532,2000,1500,1557,1000,-0.6,132.1,1660,false,8470,0.88,run,1662,false,true,1468,136.1,147.8,154120,38.846226,-77.162041,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,21.32,AUTO,false,8.00,1.50,false,false,off,false,3,false,200,25,3,true,1527,12,1856487826,1.7,740,170.3,55.1,38.845737,-77.161934,true,38.846317,-77.162163
2026-06-27T12:42:34.368Z,0.5.1,false,0.00,15.26,false,false,false,false,false,none,1000,1532,2000,1500,1557,1000,-0.9,134.1,1660,false,9401,0.88,run,1662,false,true,1468,137.1,149.0,154124,38.846218,-77.162033,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,21.39,AUTO,false,8.00,1.50,false,false,off,false,3,false,200,25,3,true,1527,12,1856487826,1.8,741,170.9,54.1,38.845737,-77.161934,true,38.846317,-77.162163
2026-06-27T12:42:35.551Z,0.5.1,false,0.00,15.25,false,false,false,false,false,none,1000,1532,2000,1500,1557,1000,-1.1,132.2,1660,false,10558,0.88,run,1662,false,true,1468,138.9,151.0,154140,38.846214,-77.162025,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,23.66,AUTO,false,8.00,1.50,false,false,off,false,3,false,200,25,5,true,1529,12,1856487826,1.9,743,171.5,53.6,38.845737,-77.161934,true,38.846317,-77.162163
2026-06-27T12:42:36.435Z,0.5.1,false,0.00,15.25,false,false,false,false,false,none,1000,1532,2000,1500,1557,1000,-1.3,135.6,1660,false,11442,0.88,run,1662,false,true,1468,140.2,152.6,154120,38.846207,-77.162018,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,21.82,AUTO,false,8.00,1.50,false,false,off,false,3,false,200,25,4,true,1529,12,1856487826,1.8,743,172.0,52.7,38.845737,-77.161934,true,38.846317,-77.162163
2026-06-27T12:42:37.435Z,0.5.1,false,0.00,15.22,false,false,false,false,false,none,1000,1532,2000,1500,1557,1000,-1.5,137.5,1660,false,12466,0.88,run,1662,false,true,1468,141.2,153.7,154124,38.846203,-77.162010,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.10,AUTO,false,8.00,1.50,false,false,off,false,3,false,200,25,3,true,1530,12,1856487826,1.7,744,172.7,52.2,38.845737,-77.161934,true,38.846317,-77.162163
2026-06-27T12:42:38.469Z,0.5.1,false,0.00,15.24,false,false,false,false,false,none,1000,1532,2000,1500,1557,1000,-1.5,142.3,1660,false,13494,0.88,run,1662,false,true,1468,141.1,153.7,154140,38.846195,-77.162003,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,23.47,AUTO,false,8.00,1.50,false,false,off,false,3,false,200,25,7,true,1530,12,1856487826,1.8,745,173.3,51.2,38.845737,-77.161934,true,38.846317,-77.162163
2026-06-27T12:42:39.385Z,0.5.1,false,0.00,15.22,false,false,false,false,false,none,1000,1532,2000,1500,1557,1000,-1.4,144.0,1660,false,14409,0.88,run,1662,false,true,1468,142.6,155.0,154140,38.846188,-77.161995,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.67,AUTO,false,8.00,1.50,false,false,off,false,3,false,200,25,5,true,1530,12,1856487826,1.8,746,173.9,50.3,38.845737,-77.161934,true,38.846317,-77.162163
2026-06-27T12:42:40.369Z,0.5.1,false,0.00,15.27,false,false,false,false,false,none,1000,1532,2000,1500,1557,1000,-1.5,143.6,1660,false,15387,0.88,run,1662,false,true,1468,146.6,159.2,154140,38.846184,-77.161995,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,21.60,AUTO,false,8.00,1.50,false,false,off,false,3,false,200,25,6,true,1530,12,1856487826,1.8,747,173.9,49.9,38.845737,-77.161934,true,38.846317,-77.162163
2026-06-27T12:42:41.436Z,0.5.1,false,0.00,15.24,false,false,false,false,false,none,1000,1532,2000,1500,1557,1000,-1.6,147.2,1660,false,16462,0.88,run,1662,false,true,1468,148.8,161.4,154140,38.846176,-77.161987,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.18,AUTO,false,8.00,1.50,false,false,off,false,3,false,200,25,4,true,1527,12,1856487826,1.8,748,174.6,49.0,38.845737,-77.161934,true,38.846317,-77.162163
2026-06-27T12:42:42.386Z,0.5.1,false,0.00,15.20,false,false,false,false,false,none,1000,1532,2000,1500,1557,1000,-1.8,151.2,1660,false,17403,0.88,run,1662,false,true,1468,150.2,163.0,154120,38.846169,-77.161980,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.72,AUTO,false,8.00,1.50,false,false,off,false,3,false,200,25,5,true,1525,12,1856487826,1.8,749,175.3,48.1,38.845737,-77.161934,true,38.846317,-77.162163
2026-06-27T12:42:43.386Z,0.5.1,false,0.00,15.21,false,false,false,false,false,none,1000,1532,2000,1500,1557,1000,-1.7,152.4,1660,false,18401,0.88,run,1662,false,true,1468,152.2,164.9,154140,38.846161,-77.161980,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.49,AUTO,false,8.00,1.50,false,false,off,false,3,false,200,25,9,true,1526,12,1856487826,1.7,750,175.1,47.3,38.845737,-77.161934,true,38.846317,-77.162163
2026-06-27T12:42:44.453Z,0.5.1,false,-0.00,15.19,false,false,false,false,false,none,1000,1532,2000,1500,1557,1000,-1.7,154.1,1660,false,19470,0.88,run,1662,false,true,1468,154.5,167.3,154132,38.846153,-77.161972,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.86,AUTO,false,8.00,1.50,false,false,off,false,3,false,200,25,8,true,1526,12,1856487826,1.7,751,175.9,46.4,38.845737,-77.161934,true,38.846317,-77.162163
2026-06-27T12:42:45.429Z,0.5.1,false,0.00,15.18,false,false,false,false,false,none,1000,1532,2000,1500,1557,1000,-1.7,157.6,1660,false,454,0.88,run,1662,false,true,1468,156.8,169.5,154128,38.846146,-77.161972,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.86,AUTO,false,8.00,1.50,false,false,off,false,3,false,200,25,9,true,1528,12,1856487826,1.8,752,175.8,45.5,38.845737,-77.161934,true,38.846317,-77.162163
2026-06-27T12:42:46.700Z,0.5.1,false,0.00,15.22,false,false,false,false,false,none,1000,1532,2000,1500,1557,1000,-1.7,156.4,1660,false,1700,0.88,run,1662,false,true,1468,158.9,171.7,154148,38.846138,-77.161964,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,21.38,AUTO,false,8.00,1.50,false,false,off,false,3,false,200,25,9,true,1527,12,1856487826,1.8,754,176.6,44.6,38.845737,-77.161934,true,38.846317,-77.162163
2026-06-27T12:42:47.614Z,0.5.1,false,0.00,15.23,false,false,false,false,false,none,1000,1532,2000,1500,1557,1000,-1.8,159.3,1660,false,2619,0.88,run,1662,false,true,1468,160.5,173.3,154128,38.846130,-77.161964,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,23.43,AUTO,false,8.00,1.50,false,false,off,false,3,false,200,25,4,true,1527,12,1856487826,1.8,755,176.5,43.8,38.845737,-77.161934,true,38.846317,-77.162163
2026-06-27T12:42:48.418Z,0.5.1,false,0.00,15.17,false,false,false,false,false,none,1000,1532,2000,1500,1557,1000,-1.8,160.2,1660,false,3441,0.88,run,1662,false,true,1468,161.6,174.4,154128,38.846127,-77.161957,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.79,AUTO,false,8.00,1.50,false,false,off,false,3,false,200,25,9,true,1528,12,1856487826,1.7,755,177.4,43.3,38.845737,-77.161934,true,38.846317,-77.162163
2026-06-27T12:42:49.641Z,0.5.1,false,0.00,15.19,false,false,false,false,false,none,1000,1532,2000,1500,1557,1000,-2.0,159.0,1660,false,4665,0.88,run,1662,false,true,1468,163.1,176.2,154140,38.846119,-77.161957,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.11,AUTO,false,8.00,1.50,false,false,off,false,3,false,200,25,10,true,1528,12,1856487826,1.7,757,177.3,42.5,38.845737,-77.161934,true,38.846317,-77.162163
2026-06-27T12:42:50.566Z,0.5.1,false,0.00,15.16,false,false,false,false,false,none,1000,1532,2000,1500,1557,1000,-2.1,162.7,1660,false,5589,0.88,run,1662,false,true,1468,165.3,178.5,153920,38.846111,-77.161949,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.69,AUTO,false,8.00,1.50,false,false,off,false,3,false,200,25,10,true,1526,12,1856487826,1.7,758,178.2,41.6,38.845737,-77.161934,true,38.846317,-77.162163
2026-06-27T12:42:51.491Z,0.5.1,false,0.00,15.24,false,false,false,false,false,none,1000,1532,2000,1500,1557,1000,-2.1,165.3,1660,false,6511,0.88,run,1662,false,true,1468,166.6,179.7,154120,38.846104,-77.161949,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.16,AUTO,false,8.00,1.50,false,false,off,false,3,false,200,25,7,true,1524,12,1856487826,1.7,759,178.1,40.7,38.845737,-77.161934,true,38.846317,-77.162163
2026-06-27T12:42:52.400Z,0.5.1,,0.00,15.26,,,,,false,,,,,,,,,165.3,,,,0.88,,1662,false,true,,167.9,,,38.846104,-77.161949,,,,,,,,,,,,,,AUTO,,,,false,,,,,,,,,,1524,12,,1.7,760,,40.7,,,true,,
2026-06-27T12:42:53.401Z,0.5.1,,0.00,15.20,,,,,false,,,,,,,,,168.6,,,,0.88,,1662,false,true,,168.8,,,38.846096,-77.161949,,,,,,,,,,,,,,AUTO,,,,false,,,,,,,,,,1522,12,,1.9,761,,39.9,,,true,,
2026-06-27T12:42:54.325Z,0.5.1,false,-0.00,15.24,false,false,false,false,false,none,1000,1532,2000,1500,1557,1000,-2.1,168.6,1660,false,7444,0.88,run,1662,false,true,1468,168.2,181.3,154124,38.846096,-77.161949,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.69,AUTO,false,8.00,1.50,false,false,off,false,3,false,200,25,9,true,1524,12,1856487826,1.9,759,178.1,39.9,38.845737,-77.161934,true,38.846317,-77.162163
2026-06-27T12:42:54.402Z,0.5.1,,0.00,15.25,,,,,false,,,,,,,,,169.9,,,,0.88,,1662,false,true,,170.6,,,38.846085,-77.161949,,,,,,,,,,,,,,AUTO,,,,false,,,,,,,,,,1521,12,,1.7,762,,38.6,,,true,,
2026-06-27T12:42:55.403Z,0.5.1,,0.00,15.23,,,,,false,,,,,,,,,170.8,,,,0.88,,1661,false,true,,172.2,,,38.846077,-77.161941,,,,,,,,,,,,,,AUTO,,,,false,,,,,,,,,,1520,12,,1.6,763,,37.8,,,true,,
2026-06-27T12:42:56.403Z,0.5.1,,0.00,15.20,,,,,false,,,,,,,,,173.4,,,,0.88,,1661,false,true,,174.2,,,38.846069,-77.161941,,,,,,,,,,,,,,AUTO,,,,false,,,,,,,,,,1518,12,,1.7,764,,36.9,,,true,,
2026-06-27T12:42:57.403Z,0.5.1,,0.00,15.25,,,,,false,,,,,,,,,177.2,,,,0.88,,1661,false,true,,177.0,,,38.846062,-77.161941,,,,,,,,,,,,,,AUTO,,,,false,,,,,,,,,,1518,12,,1.7,765,,36.1,,,true,,
2026-06-27T12:42:58.404Z,0.5.1,,0.00,15.20,,,,,false,,,,,,,,,180.0,,,,0.88,,1661,false,true,,179.1,,,38.846054,-77.161941,,,,,,,,,,,,,,AUTO,,,,false,,,,,,,,,,1518,12,,1.6,766,,35.2,,,true,,
2026-06-27T12:42:59.405Z,0.5.1,,0.00,15.21,,,,,false,,,,,,,,,181.5,,,,0.88,,1661,false,true,,180.9,,,38.846046,-77.161941,,,,,,,,,,,,,,AUTO,,,,false,,,,,,,,,,1517,12,,1.6,767,,34.4,,,true,,
2026-06-27T12:43:00.405Z,0.5.1,,0.00,15.16,,,,,false,,,,,,,,,183.9,,,,0.88,,1661,false,true,,183.8,,,38.846039,-77.161941,,,,,,,,,,,,,,AUTO,,,,false,,,,,,,,,,1517,12,,1.6,768,,33.5,,,true,,
2026-06-27T12:43:01.405Z,0.5.1,,0.00,15.22,,,,,false,,,,,,,,,186.8,,,,0.88,,1661,false,true,,186.3,,,38.846031,-77.161941,,,,,,,,,,,,,,AUTO,,,,false,,,,,,,,,,1516,12,,1.6,769,,32.7,,,true,,
2026-06-27T12:43:02.406Z,0.5.1,,0.00,15.19,,,,,false,,,,,,,,,188.9,,,,0.88,,1661,false,true,,188.6,,,38.846024,-77.161949,,,,,,,,,,,,,,AUTO,,,,false,,,,,,,,,,1515,12,,1.6,770,,31.8,,,true,,
2026-06-27T12:43:03.761Z,0.5.1,false,0.00,15.16,false,false,false,false,false,none,1000,1532,2000,1500,1557,1000,-0.9,193.2,1660,false,18781,0.88,run,1661,false,true,1468,192.5,204.4,153648,38.846012,-77.161949,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.80,AUTO,false,8.00,1.50,false,false,off,false,3,false,200,25,5,true,1512,12,1856487826,1.6,771,177.5,30.6,38.845737,-77.161934,true,38.846317,-77.162163
2026-06-27T12:43:04.635Z,0.5.1,false,0.00,15.17,false,false,false,false,false,none,1000,1532,2000,1500,1557,1000,-0.8,195.2,1660,false,19633,0.88,run,1660,false,true,1468,194.2,206.0,152796,38.846004,-77.161957,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,21.55,AUTO,false,8.00,1.50,false,false,off,false,3,false,200,25,9,true,1502,12,1856487826,1.6,772,176.1,29.8,38.845737,-77.161934,true,38.846317,-77.162163
2026-06-27T12:43:09.194Z,0.5.1,false,0.00,15.24,false,false,false,false,false,none,1000,1532,2000,1500,1557,1000,-0.6,199.4,1660,false,3800,0.88,run,1660,false,true,1468,199.2,210.8,150612,38.845978,-77.161964,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,23.47,AUTO,false,8.00,1.50,false,false,off,false,3,false,200,25,6,true,1492,12,1856487826,1.6,776,174.3,26.9,38.845737,-77.161934,true,38.846317,-77.162163
2026-06-27T12:43:09.569Z,0.5.1,,0.00,15.17,,,,,false,,,,,,,,,199.4,,,,0.88,,1659,false,true,,198.8,,,38.845978,-77.161964,,,,,,,,,,,,,,AUTO,,,,false,,,,,,,,,,1488,12,,1.6,777,,26.9,,,true,,
2026-06-27T12:43:10.569Z,0.5.1,,0.00,15.17,,,,,false,,,,,,,,,198.3,,,,0.88,,1659,false,true,,198.0,,,38.845974,-77.161972,,,,,,,,,,,,,,AUTO,,,,false,,,,,,,,,,1488,12,,1.6,778,,26.5,,,true,,
2026-06-27T12:43:11.570Z,0.5.1,,0.00,15.22,,,,,false,,,,,,,,,196.6,,,,0.88,,1659,false,true,,196.5,,,38.845966,-77.161972,,,,,,,,,,,,,,AUTO,,,,false,,,,,,,,,,1486,12,,1.6,779,,25.7,,,true,,
2026-06-27T12:43:12.570Z,0.5.1,,0.00,15.23,,,,,false,,,,,,,,,194.2,,,,0.88,,1659,false,true,,194.3,,,38.845959,-77.161980,,,,,,,,,,,,,,AUTO,,,,false,,,,,,,,,,1485,12,,1.7,780,,24.9,,,true,,
2026-06-27T12:43:13.571Z,0.5.1,,0.00,15.21,,,,,false,,,,,,,,,190.5,,,,0.88,,1659,false,true,,192.2,,,38.845943,-77.161980,,,,,,,,,,,,,,AUTO,,,,false,,,,,,,,,,1485,12,,1.6,781,,24.1,,,true,,
2026-06-27T12:43:14.912Z,0.5.1,false,0.00,15.24,false,false,false,false,false,none,1000,1532,2000,1500,1557,1000,-1.2,190.5,1660,false,9706,0.88,run,1660,false,true,1468,194.9,207.2,148232,38.845943,-77.161980,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.59,AUTO,false,8.00,1.50,false,false,off,false,3,false,200,25,8,true,1500,12,1856487826,1.6,782,170.0,23.2,38.845737,-77.161934,true,38.846317,-77.162163
2026-06-27T12:43:16.074Z,0.5.1,,0.00,15.21,,,,,false,,,,,,,,,184.2,,,,0.88,,1660,false,true,,187.6,,,38.845924,-77.161980,,,,,,,,,,,,,,AUTO,,,,false,,,,,,,,,,1497,12,,1.7,783,,21.2,,,true,,
2026-06-27T12:43:17.074Z,0.5.1,,0.00,15.22,,,,,false,,,,,,,,,181.5,,,,0.88,,1660,false,true,,182.9,,,38.845917,-77.161980,,,,,,,,,,,,,,AUTO,,,,false,,,,,,,,,,1497,12,,1.6,784,,20.3,,,true,,
2026-06-27T12:43:18.075Z,0.5.1,,0.00,15.17,,,,,false,,,,,,,,,176.7,,,,0.88,,1660,false,true,,178.9,,,38.845909,-77.161980,,,,,,,,,,,,,,AUTO,,,,false,,,,,,,,,,1497,12,,1.6,785,,19.5,,,true,,
2026-06-27T12:43:27.647Z,0.5.1,false,0.00,15.22,false,false,false,false,false,none,1000,1532,2000,1500,1557,1000,-2.0,157.1,1660,false,2225,0.88,run,1660,false,true,1468,159.8,172.8,149608,38.845837,-77.161957,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.98,AUTO,false,8.00,1.50,false,false,off,false,3,false,200,25,3,true,1500,12,1856487826,1.6,794,116.9,38.7,38.845676,-77.161560,true,38.845852,-77.161964
2026-06-27T12:45:23.266Z,0.5.1,false,0.00,15.28,false,false,false,false,false,none,1000,1532,1000,1500,1557,1000,-1.9,280.1,1660,false,688,0.88,run,1500,false,true,1468,267.5,280.3,151120,38.846050,-77.161751,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,21.06,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,4,true,1519,12,1856487826,0.7,910,158.2,44.7,38.845676,-77.161560,true,38.845852,-77.161964
2026-06-27T12:45:23.306Z,0.5.1,,0.00,15.27,,,,,false,,,,,,,,,274.5,,,,0.88,,1500,false,true,,267.1,,,38.846050,-77.161758,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1519,12,,0.7,911,,45.0,,,true,,
2026-06-27T12:45:30.252Z,0.5.1,,0.00,15.28,,,,,false,,,,,,,,,274.5,,,,0.88,,1500,false,true,,264.7,,,38.846050,-77.161758,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1519,12,,0.7,918,,45.0,,,true,,
2026-06-27T12:45:31.600Z,0.5.1,false,0.00,15.23,false,false,false,false,false,none,1000,1532,1000,1500,1697,1623,-1.9,273.9,1660,false,9299,0.88,run,1680,false,true,1468,253.9,266.8,152444,38.846039,-77.161789,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,23.75,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,6,true,1567,12,1856487826,0.4,919,153.7,44.9,38.845676,-77.161560,true,38.845852,-77.161964
2026-06-27T12:45:33.566Z,0.5.1,false,0.00,15.23,false,false,false,false,false,none,1000,1532,1000,1500,1557,1623,-1.9,259.3,1660,false,10461,0.88,run,1675,false,true,1468,251.0,263.9,137580,38.846039,-77.161789,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,17.14,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,7,true,1519,12,1856487826,1.0,920,153.7,44.9,38.845676,-77.161560,true,38.845852,-77.161964
2026-06-27T12:45:46.254Z,0.5.1,false,0.00,15.20,false,false,false,false,false,none,1000,1532,1000,1500,1557,1623,0.6,317.0,1660,false,3814,0.88,run,1675,false,true,1468,316.4,326.8,147368,38.846096,-77.161903,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,19.61,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,6,true,1519,12,1856487826,2.0,933,147.4,55.3,38.845676,-77.161560,true,38.845852,-77.161964
2026-06-27T12:45:46.956Z,0.5.1,,0.00,15.20,,,,,false,,,,,,,,,317.0,,,,0.88,,1675,false,true,,316.8,,,38.846096,-77.161903,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1519,12,,2.0,934,,55.3,,,true,,
2026-06-27T12:45:52.457Z,0.5.1,,0.00,15.19,,,,,false,,,,,,,,,318.4,,,,0.88,,1675,false,true,,317.3,,,38.846104,-77.161911,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1519,12,,2.0,939,,56.4,,,true,,
2026-06-27T12:45:53.295Z,0.5.1,false,-0.00,15.28,false,false,false,false,false,none,1000,1532,1000,1501,1303,1000,0.6,331.2,1660,false,11022,0.88,run,1500,false,true,1468,327.5,337.9,144492,38.846157,-77.161957,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,18.76,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,6,true,1410,12,1856487826,1.6,940,147.1,63.5,38.845676,-77.161560,true,38.845852,-77.161964
2026-06-27T12:45:53.411Z,0.5.1,false,-0.00,15.28,false,false,false,false,false,none,1000,1532,1000,1501,1396,1000,0.6,331.2,1660,false,11042,0.88,run,1500,false,true,1468,327.8,338.2,140416,38.846157,-77.161957,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,18.56,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,4,true,1433,12,1856487826,1.6,940,147.1,63.5,38.845676,-77.161560,true,38.845852,-77.161964
2026-06-27T12:45:54.645Z,0.5.1,false,0.00,15.26,false,false,false,false,false,none,1000,1532,1000,1500,1557,1000,0.6,329.6,1660,false,12323,0.88,run,1500,false,true,1468,327.1,337.5,146508,38.846161,-77.161957,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,19.77,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,6,true,1519,12,1856487826,1.4,942,147.2,63.9,38.845676,-77.161560,true,38.845852,-77.161964
2026-06-27T12:45:58.713Z,0.5.1,false,0.00,15.25,false,false,false,false,false,none,1000,1532,1000,1499,1561,1545,0.6,315.5,1660,false,16320,0.88,run,1649,false,true,1468,307.8,318.2,149792,38.846172,-77.161972,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,19.56,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,7,true,1520,12,1856487826,0.8,946,147.0,65.7,38.845676,-77.161560,true,38.845852,-77.161964
2026-06-27T12:46:03.179Z,0.5.1,false,0.00,15.27,false,false,false,false,false,none,1000,1532,1000,1500,1726,1537,0.6,306.9,1660,false,869,0.88,run,1651,false,true,1468,303.0,313.3,136528,38.846180,-77.161987,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,20.18,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,9,true,1576,12,1856487826,0.8,950,146.4,67.1,38.845676,-77.161560,true,38.845852,-77.161964
2026-06-27T12:46:03.880Z,0.5.1,false,0.00,15.26,false,false,false,false,false,none,1000,1532,1000,1500,1557,1537,0.6,306.4,1660,false,1338,0.88,run,1646,false,true,1468,300.5,310.8,138244,38.846184,-77.161987,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,19.63,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,9,true,1519,12,1856487826,0.9,951,146.8,67.5,38.845676,-77.161560,true,38.845852,-77.161964
2026-06-27T12:46:05.693Z,0.5.1,false,0.00,15.25,false,false,false,false,false,none,1000,1532,1000,1500,1557,1536,0.6,307.7,1660,false,3399,0.88,run,1646,false,true,1468,302.9,313.3,149408,38.846188,-77.161995,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,19.41,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,6,true,1519,12,1856487826,0.9,953,146.4,68.2,38.845676,-77.161560,true,38.845852,-77.161964
2026-06-27T12:46:07.077Z,0.5.1,false,0.00,15.26,false,false,false,false,false,none,1000,1532,1000,1500,1557,1536,0.6,308.0,1660,false,4549,0.88,run,1646,false,true,1468,305.8,316.2,152704,38.846188,-77.162003,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,19.05,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,9,true,1519,12,1856487826,0.9,954,145.9,68.6,38.845676,-77.161560,true,38.845852,-77.161964
2026-06-27T12:46:08.040Z,0.5.1,false,0.00,15.27,false,false,false,false,false,none,1000,1532,1000,1500,1557,1536,0.6,307.5,1660,false,5765,0.88,run,1646,false,true,1468,308.7,319.1,152456,38.846191,-77.162003,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,19.16,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,7,true,1519,12,1856487826,0.9,955,146.1,68.9,38.845676,-77.161560,true,38.845852,-77.161964
2026-06-27T12:46:08.853Z,0.5.1,false,0.00,15.26,false,false,false,false,false,none,1000,1532,1000,1500,1557,1536,0.6,310.7,1660,false,6570,0.88,run,1646,false,true,1468,310.9,321.3,152456,38.846191,-77.162010,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,19.43,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,5,true,1519,12,1856487826,1.0,956,145.6,69.3,38.845676,-77.161560,true,38.845852,-77.161964
2026-06-27T12:46:10.033Z,0.5.1,,0.00,15.27,,,,,false,,,,,,,,,315.7,,,,0.88,,1646,false,true,,313.4,,,38.846195,-77.162010,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1519,12,,1.0,957,,69.6,,,true,,
2026-06-27T12:46:11.033Z,0.5.1,,0.00,15.26,,,,,false,,,,,,,,,318.1,,,,0.88,,1646,false,true,,316.1,,,38.846199,-77.162018,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1519,12,,1.0,958,,70.3,,,true,,
2026-06-27T12:46:12.033Z,0.5.1,,0.00,15.26,,,,,false,,,,,,,,,319.3,,,,0.88,,1646,false,true,,318.9,,,38.846203,-77.162018,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1519,12,,0.9,959,,70.7,,,true,,
2026-06-27T12:46:13.033Z,0.5.1,,0.00,15.25,,,,,false,,,,,,,,,320.4,,,,0.88,,1646,false,true,,321.4,,,38.846207,-77.162025,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1519,12,,1.0,960,,71.4,,,true,,
2026-06-27T12:46:14.034Z,0.5.1,,0.00,15.27,,,,,false,,,,,,,,,321.5,,,,0.88,,1646,false,true,,324.6,,,38.846210,-77.162025,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1519,12,,1.0,961,,71.8,,,true,,
2026-06-27T12:46:15.034Z,0.5.1,,0.00,15.27,,,,,false,,,,,,,,,325.8,,,,0.88,,1646,false,true,,327.0,,,38.846214,-77.162033,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1519,12,,1.1,962,,72.5,,,true,,
