ts,v,approach_lock,audio_ok,batt_v,bilge_fwd,bilge_mid,bilge_rear,bridge_on,captured,captured_by,ch_guard,ch_gun_pan,ch_mode,ch_reverse,ch_rudder,ch_throttle,cog_trim,course,cruise_us,deck_on,depth_age_ms,depth_mode,depth_raw_us,failsafe_ack,gps_fix,gun_pan_us,heading,heading_mag,heap,lat,lon,mag_baseline_uT,mag_cal_circ_pct,mag_cal_progress,mag_cal_quality,mag_cal_radius_uT,mag_cal_state,mag_cal_ts,mag_calibrated,mag_from_nvs,mag_off_x,mag_off_y,mag_off_z,mag_uT,mission_active,mode,nav_on,pid_kd,pid_kp,port_us,pump,pump_manual,pump_phase,pump_stuck,radar_burst_ms,radar_on,radar_pause_ms,radar_speed,rc_age_ms,rc_ever_good,rudder_us,sats,session_id,speed_kts,stbd_us,uptime,wp_bearing,wp_count,wp_dist_m,wp_idx,wp_lat,wp_lon,wp_set,wp_start_lat,wp_start_lon
2026-07-03T12:31:56.451Z,0.7.5,,,14.89,,,,,false,,,,,,,,,331.6,,,,,,false,true,,318.7,,,38.845974,-77.161690,,,,,,,,,,,,,,,AUTO,,,,1678,false,,,,,,,,,,1500,12,,2.1,,899,,6,53.8,5,38.846336,-77.162102,true,,
2026-07-03T12:31:57.455Z,0.7.5,,,15.00,,,,,false,,,,,,,,,331.3,,,,,,false,true,,324.9,,,38.845982,-77.161697,,,,,,,,,,,,,,,AUTO,,,,1689,false,,,,,,,,,,1486,12,,2.1,,900,,6,52.7,5,38.846336,-77.162102,true,,
2026-07-03T12:31:58.455Z,0.7.5,,,14.99,,,,,false,,,,,,,,,333.7,,,,,,false,true,,336.5,,,38.845993,-77.161697,,,,,,,,,,,,,,,AUTO,,,,1658,false,,,,,,,,,,1407,12,,2.2,,901,,6,51.8,5,38.846336,-77.162102,true,,
2026-07-03T12:31:59.455Z,0.7.5,,,14.96,,,,,false,,,,,,,,,336.5,,,,,,false,true,,339.1,,,38.846001,-77.161705,,,,,,,,,,,,,,,AUTO,,,,1704,false,,,,,,,,,,1429,12,,2.2,,902,,6,50.7,5,38.846336,-77.162102,true,,
2026-07-03T12:32:00.457Z,0.7.5,,,14.97,,,,,false,,,,,,,,,330.8,,,,,,false,true,,322.2,,,38.846012,-77.161713,,,,,,,,,,,,,,,AUTO,,,,1724,false,,,,,,,,,,1511,12,,2.0,,903,,6,49.4,5,38.846336,-77.162102,true,,
2026-07-03T12:32:01.458Z,0.7.5,,,14.88,,,,,false,,,,,,,,,324.4,,,,,,false,true,,314.1,,,38.846020,-77.161720,,,,,,,,,,,,,,,AUTO,,,,1702,false,,,,,,,,,,1500,12,,2.0,,904,,6,48.3,5,38.846336,-77.162102,true,,
2026-07-03T12:32:02.459Z,0.7.5,,,15.01,,,,,false,,,,,,,,,323.6,,,,,,false,true,,317.6,,,38.846027,-77.161728,,,,,,,,,,,,,,,AUTO,,,,1672,false,,,,,,,,,,1500,12,,2.1,,905,,6,47.2,5,38.846336,-77.162102,true,,
2026-07-03T12:32:03.459Z,0.7.5,,,14.97,,,,,false,,,,,,,,,326.7,,,,,,false,true,,327.7,,,38.846035,-77.161736,,,,,,,,,,,,,,,AUTO,,,,1670,false,,,,,,,,,,1453,12,,2.2,,906,,6,46.1,5,38.846336,-77.162102,true,,
2026-07-03T12:32:04.459Z,0.7.5,,,14.88,,,,,false,,,,,,,,,332.9,,,,,,false,true,,341.0,,,38.846043,-77.161736,,,,,,,,,,,,,,,AUTO,,,,1676,false,,,,,,,,,,1388,12,,2.2,,907,,6,45.5,5,38.846336,-77.162102,true,,
2026-07-03T12:32:05.459Z,0.7.5,,,14.98,,,,,false,,,,,,,,,334.4,,,,,,false,true,,332.7,,,38.846054,-77.161743,,,,,,,,,,,,,,,AUTO,,,,1727,false,,,,,,,,,,1472,12,,2.1,,908,,6,44.2,5,38.846336,-77.162102,true,,
2026-07-03T12:32:06.459Z,0.7.5,,,14.88,,,,,false,,,,,,,,,326.4,,,,,,false,true,,315.4,,,38.846062,-77.161751,,,,,,,,,,,,,,,AUTO,,,,1722,false,,,,,,,,,,1507,12,,2.0,,909,,6,43.1,5,38.846336,-77.162102,true,,
2026-07-03T12:32:07.460Z,0.7.5,,,14.97,,,,,false,,,,,,,,,320.3,,,,,,false,true,,318.3,,,38.846069,-77.161758,,,,,,,,,,,,,,,AUTO,,,,1685,false,,,,,,,,,,1500,12,,2.0,,910,,6,42.0,5,38.846336,-77.162102,true,,
2026-07-03T12:32:08.460Z,0.7.5,,,14.85,,,,,false,,,,,,,,,321.8,,,,,,false,true,,327.0,,,38.846077,-77.161766,,,,,,,,,,,,,,,AUTO,,,,1696,false,,,,,,,,,,1447,12,,2.1,,911,,6,41.0,5,38.846336,-77.162102,true,,
2026-07-03T12:32:09.460Z,0.7.5,,,14.98,,,,,false,,,,,,,,,326.0,,,,,,false,true,,334.7,,,38.846085,-77.161774,,,,,,,,,,,,,,,AUTO,,,,1687,false,,,,,,,,,,1418,12,,2.2,,912,,6,39.9,5,38.846336,-77.162102,true,,
2026-07-03T12:32:10.460Z,0.7.5,,,15.00,,,,,false,,,,,,,,,326.3,,,,,,false,true,,326.1,,,38.846096,-77.161781,,,,,,,,,,,,,,,AUTO,,,,1731,false,,,,,,,,,,1496,12,,2.2,,913,,6,38.5,5,38.846336,-77.162102,true,,
2026-07-03T12:32:11.460Z,0.7.5,,,14.88,,,,,false,,,,,,,,,320.2,,,,,,false,true,,313.7,,,38.846100,-77.161789,,,,,,,,,,,,,,,AUTO,,,,1716,false,,,,,,,,,,1500,12,,2.1,,914,,6,37.8,5,38.846336,-77.162102,true,,
2026-07-03T12:32:12.460Z,0.7.5,,,14.90,,,,,false,,,,,,,,,316.1,,,,,,false,true,,318.4,,,38.846108,-77.161797,,,,,,,,,,,,,,,AUTO,,,,1679,false,,,,,,,,,,1500,12,,2.1,,915,,6,36.7,5,38.846336,-77.162102,true,,
2026-07-03T12:32:13.460Z,0.7.5,,,14.97,,,,,false,,,,,,,,,316.9,,,,,,false,true,,326.0,,,38.846115,-77.161804,,,,,,,,,,,,,,,AUTO,,,,1679,false,,,,,,,,,,1436,12,,2.1,,916,,6,35.6,5,38.846336,-77.162102,true,,
2026-07-03T12:32:14.460Z,0.7.5,,,15.00,,,,,false,,,,,,,,,318.2,,,,,,false,true,,330.7,,,38.846123,-77.161812,,,,,,,,,,,,,,,AUTO,,,,1727,false,,,,,,,,,,1442,12,,2.2,,917,,6,34.6,5,38.846336,-77.162102,true,,
2026-07-03T12:32:15.460Z,0.7.5,,,14.98,,,,,false,,,,,,,,,316.0,,,,,,false,true,,316.1,,,38.846130,-77.161819,,,,,,,,,,,,,,,AUTO,,,,1728,false,,,,,,,,,,1505,12,,2.1,,918,,6,33.5,5,38.846336,-77.162102,true,,
2026-07-03T12:32:16.460Z,0.7.5,,,14.94,,,,,false,,,,,,,,,311.2,,,,,,false,true,,308.9,,,38.846138,-77.161835,,,,,,,,,,,,,,,AUTO,,,,1691,false,,,,,,,,,,1500,12,,2.2,,919,,6,32.0,5,38.846336,-77.162102,true,,
2026-07-03T12:32:17.460Z,0.7.5,,,14.94,,,,,false,,,,,,,,,310.1,,,,,,false,true,,313.6,,,38.846142,-77.161842,,,,,,,,,,,,,,,AUTO,,,,1680,false,,,,,,,,,,1500,12,,2.1,,920,,6,31.2,5,38.846336,-77.162102,true,,
2026-07-03T12:32:18.460Z,0.7.5,,,15.01,,,,,false,,,,,,,,,313.6,,,,,,false,true,,321.6,,,38.846149,-77.161850,,,,,,,,,,,,,,,AUTO,,,,1665,false,,,,,,,,,,1466,12,,2.1,,921,,6,30.1,5,38.846336,-77.162102,true,,
2026-07-03T12:32:19.460Z,0.7.5,,,14.98,,,,,false,,,,,,,,,318.5,,,,,,false,true,,330.9,,,38.846157,-77.161858,,,,,,,,,,,,,,,AUTO,,,,1687,false,,,,,,,,,,1403,12,,2.2,,922,,6,29.1,5,38.846336,-77.162102,true,,
2026-07-03T12:32:20.461Z,0.7.5,,,14.96,,,,,false,,,,,,,,,321.0,,,,,,false,true,,325.6,,,38.846165,-77.161865,,,,,,,,,,,,,,,AUTO,,,,1723,false,,,,,,,,,,1479,12,,2.1,,923,,6,28.0,5,38.846336,-77.162102,true,,
2026-07-03T12:32:21.461Z,0.7.5,,,14.89,,,,,false,,,,,,,,,315.2,,,,,,false,true,,311.1,,,38.846168,-77.161873,,,,,,,,,,,,,,,AUTO,,,,1708,false,,,,,,,,,,1500,12,,2.1,,924,,6,27.2,5,38.846336,-77.162102,true,,
2026-07-03T12:32:22.461Z,0.7.5,,,14.91,,,,,false,,,,,,,,,313.2,,,,,,false,true,,311.8,,,38.846176,-77.161888,,,,,,,,,,,,,,,AUTO,,,,1679,false,,,,,,,,,,1500,12,,2.1,,925,,6,25.7,5,38.846336,-77.162102,true,,
2026-07-03T12:32:23.461Z,0.7.5,,,14.98,,,,,false,,,,,,,,,313.7,,,,,,false,true,,318.2,,,38.846180,-77.161896,,,,,,,,,,,,,,,AUTO,,,,1690,false,,,,,,,,,,1500,12,,2.0,,926,,6,24.9,5,38.846336,-77.162102,true,,
2026-07-03T12:32:24.461Z,0.7.5,,,14.98,,,,,false,,,,,,,,,317.6,,,,,,false,true,,326.9,,,38.846188,-77.161903,,,,,,,,,,,,,,,AUTO,,,,1673,false,,,,,,,,,,1430,12,,2.1,,927,,6,23.8,5,38.846336,-77.162102,true,,
2026-07-03T12:32:25.462Z,0.7.5,,,15.00,,,,,false,,,,,,,,,322.5,,,,,,false,true,,332.9,,,38.846199,-77.161911,,,,,,,,,,,,,,,AUTO,,,,1704,false,,,,,,,,,,1450,12,,2.1,,928,,6,22.5,5,38.846336,-77.162102,true,,
2026-07-03T12:32:26.464Z,0.7.5,,,14.90,,,,,false,,,,,,,,,322.1,,,,,,false,true,,317.8,,,38.846207,-77.161919,,,,,,,,,,,,,,,AUTO,,,,1723,false,,,,,,,,,,1529,12,,2.2,,929,,6,21.4,5,38.846336,-77.162102,true,,
2026-07-03T12:32:27.465Z,0.7.5,,,14.88,,,,,false,,,,,,,,,316.3,,,,,,false,true,,314.5,,,38.846210,-77.161926,,,,,,,,,,,,,,,AUTO,,,,1682,false,,,,,,,,,,1500,12,,2.1,,930,,6,20.7,5,38.846336,-77.162102,true,,
2026-07-03T12:32:28.465Z,0.7.5,,,14.94,,,,,false,,,,,,,,,318.5,,,,,,false,true,,323.0,,,38.846218,-77.161934,,,,,,,,,,,,,,,AUTO,,,,1673,false,,,,,,,,,,1449,12,,2.1,,931,,6,19.6,5,38.846336,-77.162102,true,,
2026-07-03T12:32:29.274Z,0.7.5,false,false,15.00,false,false,false,false,false,none,1000,1497,2000,1500,1508,1000,4.5,322.2,1700,false,,off,,false,true,1500,331.3,337.8,130400,38.846230,-77.161942,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,18.84,true,AUTO,true,8.00,1.50,1720,false,false,off,false,3,false,200,25,1,true,1428,12,2098578137,2.2,1680,932,309.4,6,18.3,5,38.846336,-77.162102,true,38.845844,-77.161606
2026-07-03T12:32:29.856Z,0.7.5,false,false,14.91,false,false,false,false,false,none,1000,1497,2000,1500,1508,1000,4.5,323.4,1700,false,,off,,false,true,1500,325.6,332.1,131132,38.846237,-77.161949,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,20.58,true,AUTO,true,8.00,1.50,1735,false,false,off,false,3,false,200,25,4,true,1481,12,2098578137,2.2,1665,932,310.3,6,17.2,5,38.846336,-77.162102,true,38.845844,-77.161606
2026-07-03T12:32:30.467Z,0.7.5,,,14.99,,,,,false,,,,,,,,,323.4,,,,,,false,true,,322.6,,,38.846237,-77.161949,,,,,,,,,,,,,,,AUTO,,,,1715,false,,,,,,,,,,1498,12,,2.2,,933,,6,17.2,5,38.846336,-77.162102,true,,
2026-07-03T12:32:31.468Z,0.7.5,,,14.89,,,,,false,,,,,,,,,318.6,,,,,,false,true,,309.8,,,38.846245,-77.161957,,,,,,,,,,,,,,,AUTO,,,,1700,false,,,,,,,,,,1500,12,,2.2,,934,,6,16.2,5,38.846336,-77.162102,true,,
2026-07-03T12:32:32.469Z,0.7.5,,,14.94,,,,,false,,,,,,,,,317.9,,,,,,false,true,,318.5,,,38.846249,-77.161964,,,,,,,,,,,,,,,AUTO,,,,1684,false,,,,,,,,,,1456,12,,2.1,,935,,6,15.4,5,38.846336,-77.162102,true,,
2026-07-03T12:32:33.469Z,0.7.5,,,14.90,,,,,false,,,,,,,,,320.2,,,,,,false,true,,328.3,,,38.846256,-77.161972,,,,,,,,,,,,,,,AUTO,,,,1681,false,,,,,,,,,,1408,12,,2.1,,936,,6,14.3,5,38.846336,-77.162102,true,,
2026-07-03T12:32:34.469Z,0.7.5,,,14.94,,,,,false,,,,,,,,,321.0,,,,,,false,true,,321.0,,,38.846264,-77.161980,,,,,,,,,,,,,,,AUTO,,,,1710,false,,,,,,,,,,1492,12,,2.2,,937,,6,13.3,5,38.846336,-77.162102,true,,
2026-07-03T12:32:35.469Z,0.7.5,,,14.98,,,,,false,,,,,,,,,316.4,,,,,,false,true,,307.5,,,38.846272,-77.161995,,,,,,,,,,,,,,,AUTO,,,,1707,false,,,,,,,,,,1500,12,,2.1,,938,,6,11.7,5,38.846336,-77.162102,true,,
2026-07-03T12:32:36.469Z,0.7.5,,,14.90,,,,,false,,,,,,,,,313.5,,,,,,false,true,,312.7,,,38.846275,-77.162003,,,,,,,,,,,,,,,AUTO,,,,1708,false,,,,,,,,,,1500,12,,2.1,,939,,6,10.9,5,38.846336,-77.162102,true,,
2026-07-03T12:32:37.469Z,0.7.5,,,14.84,,,,,false,,,,,,,,,317.2,,,,,,false,true,,320.8,,,38.846283,-77.162010,,,,,,,,,,,,,,,AUTO,,,,1669,false,,,,,,,,,,1441,12,,2.1,,940,,6,9.9,5,38.846336,-77.162102,true,,
2026-07-03T12:32:38.469Z,0.7.5,,,14.89,,,,,false,,,,,,,,,320.2,,,,,,false,true,,327.8,,,38.846291,-77.162018,,,,,,,,,,,,,,,AUTO,,,,1700,false,,,,,,,,,,1414,12,,2.2,,941,,6,8.9,5,38.846336,-77.162102,true,,
2026-07-03T12:32:39.469Z,0.7.5,,,14.86,,,,,false,,,,,,,,,319.0,,,,,,false,true,,315.5,,,38.846298,-77.162025,,,,,,,,,,,,,,,AUTO,,,,1732,false,,,,,,,,,,1499,12,,2.1,,942,,6,7.9,5,38.846336,-77.162102,true,,
2026-07-03T12:32:40.469Z,0.7.5,,,14.98,,,,,false,,,,,,,,,311.3,,,,,,false,true,,302.3,,,38.846302,-77.162033,,,,,,,,,,,,,,,AUTO,,,,1691,false,,,,,,,,,,1500,12,,2.1,,943,,6,7.1,5,38.846336,-77.162102,true,,
2026-07-03T12:32:41.470Z,0.7.5,,,14.94,,,,,false,,,,,,,,,308.1,,,,,,false,true,,306.6,,,38.846306,-77.162041,,,,,,,,,,,,,,,AUTO,,,,1693,false,,,,,,,,,,1500,12,,2.1,,944,,6,6.3,5,38.846336,-77.162102,true,,
2026-07-03T12:32:42.470Z,0.7.5,,,15.05,,,,,true,,,,,,,,,310.0,,,,,,false,true,,314.0,,,38.846314,-77.162056,,,,,,,,,,,,,,,AUTO,,,,1500,false,,,,,,,,,,1500,12,,2.1,,945,,6,0.0,5,38.846336,-77.162102,true,,
2026-07-03T12:32:43.442Z,0.7.5,true,false,15.06,false,false,false,false,true,distance,1000,1497,2000,1500,1508,1000,5.2,314.2,1700,false,,off,,false,true,1500,321.3,327.2,131492,38.846321,-77.162064,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,17.69,false,AUTO,true,8.00,1.50,1500,false,false,off,false,3,false,200,25,3,true,1500,12,2098578137,1.3,1500,946,0.0,6,0.0,5,38.846336,-77.162102,true,38.845844,-77.161606
2026-07-03T12:32:43.625Z,0.7.5,true,false,15.06,false,false,false,false,true,distance,1000,1497,2000,1500,1508,1000,5.2,314.2,1700,false,,off,,false,true,1500,321.4,327.2,128652,38.846321,-77.162064,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,16.83,false,AUTO,true,8.00,1.50,1500,false,false,off,false,3,false,200,25,3,true,1500,12,2098578137,1.3,1500,946,0.0,6,0.0,5,38.846336,-77.162102,true,38.845844,-77.161606
2026-07-03T12:32:44.470Z,0.7.5,,,15.05,,,,,true,,,,,,,,,314.2,,,,,,false,true,,324.2,,,38.846321,-77.162064,,,,,,,,,,,,,,,AUTO,,,,1500,false,,,,,,,,,,1500,12,,1.3,,947,,6,0.0,5,38.846336,-77.162102,true,,
2026-07-03T12:32:45.470Z,0.7.5,,,15.04,,,,,true,,,,,,,,,319.0,,,,,,false,true,,329.5,,,38.846325,-77.162071,,,,,,,,,,,,,,,AUTO,,,,1500,false,,,,,,,,,,1500,12,,1.2,,948,,6,0.0,5,38.846336,-77.162102,true,,
2026-07-03T12:32:46.471Z,0.7.5,,,15.06,,,,,true,,,,,,,,,322.5,,,,,,false,true,,335.1,,,38.846333,-77.162071,,,,,,,,,,,,,,,AUTO,,,,1500,false,,,,,,,,,,1500,12,,1.1,,949,,6,0.0,5,38.846336,-77.162102,true,,
2026-07-03T12:32:47.471Z,0.7.5,,,15.06,,,,,true,,,,,,,,,329.0,,,,,,false,true,,340.4,,,38.846336,-77.162079,,,,,,,,,,,,,,,AUTO,,,,1500,false,,,,,,,,,,1500,12,,0.9,,950,,6,0.0,5,38.846336,-77.162102,true,,
2026-07-03T12:32:48.471Z,0.7.5,,,15.06,,,,,true,,,,,,,,,333.9,,,,,,false,true,,344.7,,,38.846336,-77.162079,,,,,,,,,,,,,,,AUTO,,,,1500,false,,,,,,,,,,1500,12,,0.8,,951,,6,0.0,5,38.846336,-77.162102,true,,
2026-07-03T12:32:49.471Z,0.7.5,,,15.06,,,,,true,,,,,,,,,334.2,,,,,,false,true,,348.8,,,38.846340,-77.162079,,,,,,,,,,,,,,,AUTO,,,,1500,false,,,,,,,,,,1500,12,,0.9,,952,,6,0.0,5,38.846336,-77.162102,true,,
2026-07-03T12:32:50.471Z,0.7.5,,,15.05,,,,,true,,,,,,,,,340.2,,,,,,false,true,,352.2,,,38.846344,-77.162079,,,,,,,,,,,,,,,AUTO,,,,1500,false,,,,,,,,,,1500,12,,0.7,,953,,6,0.0,5,38.846336,-77.162102,true,,
2026-07-03T12:32:51.471Z,0.7.5,,,15.06,,,,,true,,,,,,,,,347.3,,,,,,false,true,,354.6,,,38.846344,-77.162079,,,,,,,,,,,,,,,AUTO,,,,1500,false,,,,,,,,,,1500,12,,0.7,,954,,6,0.0,5,38.846336,-77.162102,true,,
2026-07-03T12:32:52.472Z,0.7.5,,,15.07,,,,,true,,,,,,,,,346.1,,,,,,false,true,,357.2,,,38.846348,-77.162079,,,,,,,,,,,,,,,AUTO,,,,1500,false,,,,,,,,,,1500,12,,0.5,,955,,6,0.0,5,38.846336,-77.162102,true,,
2026-07-03T12:32:53.472Z,0.7.5,,,15.06,,,,,true,,,,,,,,,347.5,,,,,,false,true,,0.1,,,38.846348,-77.162079,,,,,,,,,,,,,,,AUTO,,,,1500,false,,,,,,,,,,1500,12,,0.5,,956,,6,0.0,5,38.846336,-77.162102,true,,
2026-07-03T12:32:54.472Z,0.7.5,,,15.07,,,,,true,,,,,,,,,351.1,,,,,,false,true,,2.9,,,38.846352,-77.162079,,,,,,,,,,,,,,,AUTO,,,,1500,false,,,,,,,,,,1500,12,,0.5,,957,,6,0.0,5,38.846336,-77.162102,true,,
2026-07-03T12:32:55.472Z,0.7.5,,,15.07,,,,,true,,,,,,,,,354.2,,,,,,false,true,,5.3,,,38.846352,-77.162079,,,,,,,,,,,,,,,AUTO,,,,1500,false,,,,,,,,,,1500,12,,0.4,,958,,6,0.0,5,38.846336,-77.162102,true,,
2026-07-03T12:32:56.472Z,0.7.5,,,15.07,,,,,true,,,,,,,,,353.4,,,,,,false,true,,7.4,,,38.846355,-77.162079,,,,,,,,,,,,,,,AUTO,,,,1500,false,,,,,,,,,,1500,12,,0.4,,959,,6,0.0,5,38.846336,-77.162102,true,,
2026-07-03T12:32:57.472Z,0.7.5,,,15.01,,,,,true,,,,,,,,,353.9,,,,,,false,true,,9.6,,,38.846355,-77.162079,,,,,,,,,,,,,,,AUTO,,,,1500,false,,,,,,,,,,1500,12,,0.4,,960,,6,0.0,5,38.846336,-77.162102,true,,
2026-07-03T12:32:58.472Z,0.7.5,,,15.06,,,,,true,,,,,,,,,353.9,,,,,,false,true,,11.8,,,38.846355,-77.162079,,,,,,,,,,,,,,,AUTO,,,,1500,false,,,,,,,,,,1500,12,,0.3,,961,,6,0.0,5,38.846336,-77.162102,true,,
2026-07-03T12:32:59.472Z,0.7.5,,,15.07,,,,,true,,,,,,,,,0.3,,,,,,false,true,,12.9,,,38.846355,-77.162079,,,,,,,,,,,,,,,MANUAL,,,,1500,false,,,,,,,,,,1502,12,,0.4,,962,,6,0.0,5,38.846336,-77.162102,true,,
2026-07-03T12:33:00.472Z,0.7.5,,,15.07,,,,,true,,,,,,,,,0.3,,,,,,false,true,,14.3,,,38.846355,-77.162079,,,,,,,,,,,,,,,MANUAL,,,,1500,false,,,,,,,,,,1502,12,,0.4,,963,,6,0.0,5,38.846336,-77.162102,true,,
2026-07-03T12:33:01.472Z,0.7.5,,,15.07,,,,,true,,,,,,,,,0.3,,,,,,false,true,,15.8,,,38.846355,-77.162071,,,,,,,,,,,,,,,MANUAL,,,,1500,false,,,,,,,,,,1502,12,,0.3,,964,,6,0.0,5,38.846336,-77.162102,true,,
2026-07-03T12:33:02.472Z,0.7.5,,,15.07,,,,,true,,,,,,,,,0.3,,,,,,false,true,,17.2,,,38.846359,-77.162071,,,,,,,,,,,,,,,MANUAL,,,,1500,false,,,,,,,,,,1502,12,,0.3,,965,,6,0.0,5,38.846336,-77.162102,true,,
2026-07-03T12:33:03.472Z,0.7.5,,,15.06,,,,,true,,,,,,,,,0.3,,,,,,false,true,,18.2,,,38.846359,-77.162071,,,,,,,,,,,,,,,MANUAL,,,,1500,false,,,,,,,,,,1502,12,,0.3,,966,,6,0.0,5,38.846336,-77.162102,true,,
2026-07-03T12:33:04.472Z,0.7.5,,,15.07,,,,,true,,,,,,,,,0.3,,,,,,false,true,,19.6,,,38.846363,-77.162071,,,,,,,,,,,,,,,MANUAL,,,,1500,false,,,,,,,,,,1502,12,,0.2,,967,,6,0.0,5,38.846336,-77.162102,true,,
2026-07-03T12:33:05.474Z,0.7.5,,,15.07,,,,,true,,,,,,,,,0.3,,,,,,false,true,,20.5,,,38.846363,-77.162071,,,,,,,,,,,,,,,MANUAL,,,,1500,false,,,,,,,,,,1502,12,,0.3,,968,,6,0.0,5,38.846336,-77.162102,true,,
2026-07-03T12:33:06.474Z,0.7.5,,,15.06,,,,,true,,,,,,,,,0.3,,,,,,false,true,,20.8,,,38.846363,-77.162071,,,,,,,,,,,,,,,MANUAL,,,,1500,false,,,,,,,,,,1502,12,,0.3,,969,,6,0.0,5,38.846336,-77.162102,true,,
2026-07-03T12:33:07.474Z,0.7.5,,,15.07,,,,,true,,,,,,,,,0.3,,,,,,false,true,,21.7,,,38.846363,-77.162071,,,,,,,,,,,,,,,MANUAL,,,,1500,false,,,,,,,,,,1502,12,,0.2,,970,,6,0.0,5,38.846336,-77.162102,true,,
2026-07-03T12:33:08.474Z,0.7.5,,,15.06,,,,,true,,,,,,,,,0.3,,,,,,false,true,,22.3,,,38.846363,-77.162071,,,,,,,,,,,,,,,MANUAL,,,,1500,false,,,,,,,,,,1502,12,,0.2,,971,,6,0.0,5,38.846336,-77.162102,true,,
2026-07-03T12:33:09.474Z,0.7.5,,,15.08,,,,,true,,,,,,,,,0.3,,,,,,false,true,,23.2,,,38.846363,-77.162071,,,,,,,,,,,,,,,MANUAL,,,,1500,false,,,,,,,,,,1502,12,,0.2,,972,,6,0.0,5,38.846336,-77.162102,true,,
2026-07-03T12:33:10.476Z,0.7.5,,,15.08,,,,,true,,,,,,,,,0.3,,,,,,false,true,,23.1,,,38.846367,-77.162079,,,,,,,,,,,,,,,MANUAL,,,,1500,false,,,,,,,,,,1503,12,,0.2,,973,,6,0.0,5,38.846336,-77.162102,true,,
2026-07-03T12:33:11.476Z,0.7.5,,,15.08,,,,,true,,,,,,,,,0.3,,,,,,false,true,,24.7,,,38.846367,-77.162079,,,,,,,,,,,,,,,MANUAL,,,,1523,false,,,,,,,,,,1503,12,,0.2,,974,,6,0.0,5,38.846336,-77.162102,true,,
2026-07-03T12:33:12.476Z,0.7.5,,,15.01,,,,,true,,,,,,,,,0.3,,,,,,false,true,,24.0,,,38.846367,-77.162079,,,,,,,,,,,,,,,MANUAL,,,,1679,false,,,,,,,,,,1587,12,,0.2,,975,,6,0.0,5,38.846336,-77.162102,true,,
2026-07-03T12:33:13.477Z,0.7.5,,,15.02,,,,,true,,,,,,,,,0.3,,,,,,false,true,,20.8,,,38.846367,-77.162071,,,,,,,,,,,,,,,MANUAL,,,,1676,false,,,,,,,,,,1546,12,,0.3,,976,,6,0.0,5,38.846336,-77.162102,true,,
2026-07-03T12:33:14.480Z,0.7.5,,,15.05,,,,,true,,,,,,,,,0.3,,,,,,false,true,,29.5,,,38.846367,-77.162071,,,,,,,,,,,,,,,MANUAL,,,,1672,false,,,,,,,,,,1503,12,,0.4,,977,,6,0.0,5,38.846336,-77.162102,true,,
2026-07-03T12:33:15.481Z,0.7.5,,,15.06,,,,,true,,,,,,,,,20.4,,,,,,false,true,,38.6,,,38.846371,-77.162071,,,,,,,,,,,,,,,MANUAL,,,,1667,false,,,,,,,,,,1503,12,,0.7,,978,,6,0.0,5,38.846336,-77.162102,true,,
2026-07-03T12:33:16.481Z,0.7.5,,,15.08,,,,,true,,,,,,,,,28.7,,,,,,false,true,,46.5,,,38.846375,-77.162071,,,,,,,,,,,,,,,MANUAL,,,,1500,false,,,,,,,,,,1503,12,,0.8,,979,,6,0.0,5,38.846336,-77.162102,true,,
2026-07-03T12:33:17.481Z,0.7.5,,,15.07,,,,,true,,,,,,,,,33.8,,,,,,false,true,,52.4,,,38.846375,-77.162071,,,,,,,,,,,,,,,MANUAL,,,,1500,false,,,,,,,,,,1503,12,,0.8,,980,,6,0.0,5,38.846336,-77.162102,true,,
2026-07-03T12:33:18.709Z,0.7.5,false,false,15.08,false,false,false,false,false,none,1000,1497,1000,1500,1509,1000,5.2,40.0,1700,false,,off,,false,true,1500,60.6,66.4,134640,38.846378,-77.162064,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,19.86,false,MANUAL,true,8.00,1.50,1500,false,false,off,false,3,false,200,25,5,true,1503,12,2098578137,0.6,1500,981,,0,,0,,,false,,
2026-07-03T12:33:19.483Z,0.7.5,,,15.06,,,,,false,,,,,,,,,40.0,,,,,,false,true,,62.7,,,38.846378,-77.162064,,,,,,,,,,,,,,,MANUAL,,,,1500,false,,,,,,,,,,1503,12,,0.6,,982,,,,,,,false,,
2026-07-03T12:33:20.484Z,0.7.5,,,15.08,,,,,false,,,,,,,,,40.0,,,,,,false,true,,66.9,,,38.846378,-77.162056,,,,,,,,,,,,,,,MANUAL,,,,1500,false,,,,,,,,,,1503,12,,0.6,,983,,,,,,,false,,
2026-07-03T12:33:21.485Z,0.7.5,,,15.08,,,,,false,,,,,,,,,44.5,,,,,,false,true,,70.8,,,38.846382,-77.162056,,,,,,,,,,,,,,,MANUAL,,,,1500,false,,,,,,,,,,1503,12,,0.6,,984,,,,,,,false,,
2026-07-03T12:33:22.486Z,0.7.5,,,15.06,,,,,false,,,,,,,,,44.5,,,,,,false,true,,74.5,,,38.846382,-77.162056,,,,,,,,,,,,,,,MANUAL,,,,1500,false,,,,,,,,,,1503,12,,0.4,,985,,,,,,,false,,
