ts,v,audio_ok,batt_a,batt_v,bilge_fwd,bilge_mid,bilge_rear,bridge_on,captured,captured_by,ch_guard,ch_mode,ch_reverse,ch_rudder,ch_throttle,cog_trim,course,cruise_us,deck_on,depth_mode,esc_us,failsafe_ack,gps_fix,heading,heading_mag,heap,lat,lon,mag_baseline_uT,mag_cal_circ_pct,mag_cal_progress,mag_cal_quality,mag_cal_radius_uT,mag_cal_state,mag_cal_ts,mag_calibrated,mag_from_nvs,mag_off_x,mag_off_y,mag_off_z,mag_uT,mode,nav_on,pid_kd,pid_kp,pump,pump_manual,pump_phase,pump_stuck,radar_burst_ms,radar_on,radar_pause_ms,radar_speed,rc_age_ms,rc_ever_good,rudder_us,sats,session_id,speed_kts,uptime,wp_set
2026-06-14T10:39:31.960Z,test_29-pool2.6-magcal2,true,0.00,15.74,false,false,false,false,false,none,1000,1000,1500,1503,1570,3.3,219.0,1720,false,off,1656,false,true,218.5,226.2,205400,38.846378,-77.162155,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,23.13,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,8,true,1501,12,4204574309,2.0,208,false
2026-06-14T10:39:32.894Z,test_29-pool2.6-magcal2,true,0.00,15.70,false,false,false,false,false,none,1000,1000,1500,1513,1570,3.4,209.6,1720,false,off,1656,false,true,211.6,219.2,205408,38.846371,-77.162163,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,22.73,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,8,true,1504,12,4204574309,2.1,209,false
2026-06-14T10:39:33.944Z,test_29-pool2.6-magcal2,true,0.00,15.68,false,false,false,false,false,none,1000,1000,1500,1537,1570,3.4,201.3,1720,false,off,1657,false,true,202.9,210.5,205420,38.846363,-77.162163,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,22.03,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,4,true,1512,12,4204574309,2.1,210,false
2026-06-14T10:39:34.944Z,test_29-pool2.6-magcal2,true,0.00,15.67,false,false,false,false,false,none,1000,1000,1500,1537,1570,3.4,192.5,1720,false,off,1657,false,true,194.3,201.8,205412,38.846352,-77.162170,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,22.19,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,7,true,1512,12,4204574309,2.1,211,false
2026-06-14T10:39:35.961Z,test_29-pool2.6-magcal2,true,0.00,15.75,false,false,false,false,false,none,1000,1000,1500,1539,1570,3.4,181.7,1720,false,off,1657,false,true,186.4,194.0,205388,38.846344,-77.162170,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,21.84,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,3,true,1513,12,4204574309,2.3,212,false
2026-06-14T10:39:36.911Z,test_29-pool2.6-magcal2,true,0.00,15.71,false,false,false,false,false,none,1000,1000,1500,1547,1570,3.3,174.4,1720,false,off,1657,false,true,178.2,186.0,205404,38.846336,-77.162163,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,21.50,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,7,true,1515,12,4204574309,2.1,213,false
2026-06-14T10:39:37.995Z,test_29-pool2.6-magcal2,true,0.00,15.67,false,false,false,false,false,none,1000,1000,1500,1587,1570,3.3,167.2,1720,false,off,1658,false,true,169.1,176.9,205052,38.846325,-77.162163,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,20.66,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,8,true,1529,12,4204574309,2.0,214,false
2026-06-14T10:39:38.994Z,test_29-pool2.6-magcal2,true,0.00,15.67,false,false,false,false,false,none,1000,1000,1500,1609,1570,3.2,157.5,1720,false,off,1659,false,true,159.5,167.2,205400,38.846313,-77.162155,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,22.16,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,6,true,1537,12,4204574309,2.1,215,false
2026-06-14T10:39:40.295Z,test_29-pool2.6-magcal2,true,-0.00,15.69,false,false,false,false,false,none,1000,1000,1500,1949,1570,3.3,143.6,1720,false,off,1670,false,true,147.7,155.4,205392,38.846302,-77.162140,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,20.88,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,4,true,1652,12,4204574309,2.1,216,false
2026-06-14T10:39:40.878Z,test_29-pool2.6-magcal2,true,0.00,15.74,false,false,false,false,false,none,1000,1000,1500,2000,1570,3.3,143.6,1720,false,off,1671,false,true,140.8,148.5,205392,38.846302,-77.162140,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,21.89,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,6,true,1670,12,4204574309,2.1,217,false
2026-06-14T10:39:41.928Z,test_29-pool2.6-magcal2,true,0.00,15.72,false,false,false,false,false,none,1000,1000,1500,2000,1570,3.3,140.7,1720,false,off,1671,false,true,131.6,139.3,205400,38.846294,-77.162132,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,21.50,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,6,true,1670,12,4204574309,2.0,218,false
2026-06-14T10:39:42.945Z,test_29-pool2.6-magcal2,true,0.00,15.70,false,false,false,false,false,none,1000,1000,1500,2000,1570,3.7,147.0,1720,false,off,1671,false,true,142.9,150.2,205404,38.846287,-77.162132,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,18.56,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,7,true,1670,12,4204574309,1.6,219,false
2026-06-14T10:39:43.995Z,test_29-pool2.6-magcal2,true,0.00,15.75,false,false,false,false,false,none,1000,1000,1499,2000,1570,3.7,168.2,1720,false,off,1671,false,true,165.9,173.2,205396,38.846279,-77.162132,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,18.55,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,3,true,1670,12,4204574309,1.5,220,false
2026-06-14T10:39:44.879Z,test_29-pool2.6-magcal2,true,-0.00,15.72,false,false,false,false,false,none,1000,1000,1499,2000,1570,3.7,186.5,1720,false,off,1671,false,true,188.9,196.2,205396,38.846275,-77.162132,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,15.77,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,5,true,1670,12,4204574309,1.4,221,false
2026-06-14T10:39:45.979Z,test_29-pool2.6-magcal2,true,0.00,15.69,false,false,false,false,false,none,1000,1000,1498,2000,1570,3.7,207.6,1720,false,off,1671,false,true,221.1,228.4,205412,38.846268,-77.162140,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,15.44,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,3,true,1670,12,4204574309,1.4,222,false
2026-06-14T10:39:46.929Z,test_29-pool2.6-magcal2,true,0.00,15.69,false,false,false,false,false,none,1000,1000,1497,2000,1570,3.7,230.3,1720,false,off,1671,false,true,251.9,259.2,205392,38.846268,-77.162148,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,18.47,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,7,true,1670,12,4204574309,1.4,223,false
2026-06-14T10:39:47.929Z,test_29-pool2.6-magcal2,true,0.00,15.69,false,false,false,false,false,none,1000,1000,1500,1610,1570,3.7,266.6,1720,false,off,1659,false,true,284.7,292.1,205392,38.846268,-77.162155,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,18.73,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,3,true,1537,12,4204574309,1.4,224,false
2026-06-14T10:39:48.996Z,test_29-pool2.6-magcal2,true,0.00,15.68,false,false,false,false,false,none,1000,1000,1500,1608,1570,3.7,290.6,1720,false,off,1659,false,true,321.4,328.7,205400,38.846272,-77.162163,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,21.10,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,9,true,1536,12,4204574309,1.5,225,false
2026-06-14T10:39:49.913Z,test_29-pool2.6-magcal2,true,0.00,15.64,false,false,false,false,false,none,1000,1000,1500,2000,1570,3.7,313.8,1720,false,off,1671,false,true,333.1,340.4,205392,38.846279,-77.162163,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,19.99,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,8,true,1670,12,4204574309,1.8,226,false
2026-06-14T10:39:51.013Z,test_29-pool2.6-magcal2,true,0.00,15.68,false,false,false,false,false,none,1000,1000,1500,2000,1570,3.7,324.1,1720,false,off,1671,false,true,340.9,348.3,205400,38.846287,-77.162170,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,24.68,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,7,true,1670,12,4204574309,2.0,227,false
2026-06-14T10:39:52.080Z,test_29-pool2.6-magcal2,true,0.00,15.72,false,false,false,false,false,none,1000,1000,1500,2000,1570,3.7,332.3,1720,false,off,1671,false,true,357.2,4.5,205392,38.846291,-77.162170,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,25.92,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,8,true,1670,12,4204574309,1.7,228,false
2026-06-14T10:39:55.114Z,test_29-pool2.6-magcal2,true,0.00,15.70,false,false,false,false,false,none,1000,1000,1500,1609,1570,3.7,33.9,1720,false,off,1659,false,true,61.7,69.0,200364,38.846310,-77.162163,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,23.09,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,2,true,1537,12,4204574309,1.7,231,false
2026-06-14T10:39:55.930Z,test_29-pool2.6-magcal2,true,0.00,15.73,false,false,false,false,false,none,1000,1000,1500,1609,1570,3.2,52.9,1720,false,off,1659,false,true,65.4,73.1,202104,38.846313,-77.162155,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,24.29,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,8,true,1537,12,4204574309,2.0,232,false
2026-06-14T10:39:56.947Z,test_29-pool2.6-magcal2,true,0.00,15.77,false,false,false,false,false,none,1000,1000,1500,1609,1570,2.8,58.1,1720,false,off,1659,false,true,67.8,76.0,202096,38.846317,-77.162140,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,21.43,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,7,true,1537,12,4204574309,1.9,233,false
2026-06-14T10:39:58.031Z,test_29-pool2.6-magcal2,true,-0.00,15.78,false,false,false,false,false,none,1000,1000,1500,1000,1570,2.5,61.6,1720,false,off,1641,false,true,74.9,83.4,205408,38.846321,-77.162132,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,27.12,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,4,true,1330,12,4204574309,2.2,234,false
2026-06-14T10:39:58.898Z,test_29-pool2.6-magcal2,true,0.00,15.70,false,false,false,false,false,none,1000,1000,1500,1361,1570,1.7,59.7,1720,false,off,1652,false,true,67.8,77.1,205404,38.846329,-77.162117,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,17.92,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,7,true,1452,12,4204574309,2.0,235,false
2026-06-14T10:39:59.914Z,test_29-pool2.6-magcal2,true,0.00,15.60,false,false,false,false,false,none,1000,1000,1500,1609,1570,1.7,54.0,1720,false,off,1659,false,true,47.4,56.7,205400,38.846333,-77.162109,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,19.59,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,5,true,1537,12,4204574309,1.8,236,false
2026-06-14T10:40:00.981Z,test_29-pool2.6-magcal2,true,-0.00,15.71,false,false,false,false,false,none,1000,1000,1500,1609,1570,1.6,43.6,1720,false,off,1659,false,true,39.6,49.1,205412,38.846336,-77.162102,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,19.70,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,6,true,1537,12,4204574309,1.9,237,false
2026-06-14T10:40:01.931Z,test_29-pool2.6-magcal2,true,0.00,15.21,false,false,false,false,false,none,1000,1000,1500,1609,1959,1.5,36.7,1720,false,off,1792,false,true,33.2,42.7,205416,38.846344,-77.162094,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,18.31,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,9,true,1537,12,4204574309,2.0,238,false
2026-06-14T10:40:03.032Z,test_29-pool2.6-magcal2,true,0.00,15.10,false,false,false,false,false,none,1000,1000,1500,1609,1809,1.4,31.1,1720,false,off,1741,false,true,28.4,38.0,205416,38.846352,-77.162086,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,19.26,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,3,true,1537,12,4204574309,3.1,239,false
2026-06-14T10:40:03.915Z,test_29-pool2.6-magcal2,true,0.00,15.72,false,false,false,false,false,none,1000,1000,1500,1609,1528,1.3,26.3,1720,false,off,1645,false,true,28.4,38.1,205412,38.846367,-77.162071,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,19.25,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,9,true,1537,12,4204574309,4.4,240,false
2026-06-14T10:40:05.148Z,test_29-pool2.6-magcal2,true,0.00,15.68,false,false,false,false,false,none,1000,1000,1500,1609,1608,1.0,24.0,1720,false,off,1672,false,true,27.8,37.8,205400,38.846394,-77.162056,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,20.19,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,7,true,1537,12,4204574309,2.2,241,false
2026-06-14T10:40:05.965Z,test_29-pool2.6-magcal2,true,0.00,15.74,false,false,false,false,false,none,1000,1000,1500,1609,1623,0.8,24.0,1720,false,off,1677,false,true,25.7,35.9,205404,38.846394,-77.162056,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,20.79,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,3,true,1537,12,4204574309,2.2,242,false
2026-06-14T10:40:06.882Z,test_29-pool2.6-magcal2,true,0.00,15.78,false,false,false,false,false,none,1000,1000,1500,1609,1623,0.6,21.1,1720,false,off,1677,false,true,24.1,34.5,205404,38.846405,-77.162048,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,19.82,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,8,true,1537,12,4204574309,2.5,243,false
2026-06-14T10:40:07.899Z,test_29-pool2.6-magcal2,true,-0.00,15.77,false,false,false,false,false,none,1000,1000,1500,1269,1623,0.4,19.4,1720,false,off,1666,false,true,30.2,40.8,205412,38.846413,-77.162041,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,21.59,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,2,true,1421,12,4204574309,2.7,244,false
2026-06-14T10:40:08.969Z,test_29-pool2.6-magcal2,true,0.00,15.76,false,false,false,false,false,none,1000,1000,1500,1279,1623,-0.4,16.4,1720,false,off,1667,false,true,12.1,23.5,205404,38.846424,-77.162033,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,22.03,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,2,true,1425,12,4204574309,2.6,245,false
2026-06-14T10:40:09.949Z,test_29-pool2.6-magcal2,true,0.00,15.70,false,false,false,false,false,none,1000,1000,1501,1163,1623,-0.4,3.5,1720,false,off,1662,false,true,353.1,4.6,205392,38.846436,-77.162033,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,23.00,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,7,true,1385,12,4204574309,2.2,246,false
2026-06-14T10:40:10.866Z,test_29-pool2.6-magcal2,true,-0.00,15.64,false,false,false,false,false,none,1000,1000,1501,1123,1623,-0.4,344.7,1720,false,off,1661,false,true,331.8,343.2,205416,38.846443,-77.162033,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,23.26,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,2,true,1371,12,4204574309,1.9,247,false
2026-06-14T10:40:11.900Z,test_29-pool2.6-magcal2,true,0.00,15.57,false,false,false,false,false,none,1000,1000,1501,1122,1623,-0.4,331.7,1720,false,off,1661,false,true,306.9,318.4,205400,38.846447,-77.162041,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,23.67,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,5,true,1371,12,4204574309,1.5,248,false
2026-06-14T10:40:12.950Z,test_29-pool2.6-magcal2,true,0.00,15.57,false,false,false,false,false,none,1000,1000,1501,1123,1623,-0.4,302.2,1720,false,off,1661,false,true,281.6,293.0,205420,38.846451,-77.162056,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,24.97,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,4,true,1371,12,4204574309,1.6,249,false
2026-06-14T10:40:13.967Z,test_29-pool2.6-magcal2,true,0.00,15.64,false,false,false,false,false,none,1000,1000,1500,1609,1623,-0.4,274.3,1720,false,off,1677,false,true,253.5,264.9,205396,38.846451,-77.162064,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,25.75,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,8,true,1537,12,4204574309,1.4,250,false
2026-06-14T10:40:14.866Z,test_29-pool2.6-magcal2,true,0.00,15.76,false,false,false,false,false,none,1000,1000,1500,1609,1623,-0.4,235.8,1720,false,off,1677,false,true,222.6,234.0,205404,38.846447,-77.162071,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,21.58,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,6,true,1537,12,4204574309,1.4,251,false
2026-06-14T10:40:15.900Z,test_29-pool2.6-magcal2,true,-0.00,15.74,false,false,false,false,false,none,1000,1000,1500,1609,1623,-0.4,200.6,1720,false,off,1677,false,true,200.0,211.4,205396,38.846439,-77.162071,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,22.15,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,8,true,1537,12,4204574309,2.1,252,false
2026-06-14T10:40:16.950Z,test_29-pool2.6-magcal2,true,0.00,15.65,false,false,false,false,false,none,1000,1000,1500,1609,1623,-0.4,189.0,1720,false,off,1677,false,true,188.7,200.1,205400,38.846424,-77.162071,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,22.39,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,8,true,1537,12,4204574309,2.5,253,false
2026-06-14T10:40:18.051Z,test_29-pool2.6-magcal2,true,0.00,15.58,false,false,false,false,false,none,1000,1000,1500,1609,1623,-0.5,184.7,1720,false,off,1677,false,true,181.5,193.0,205404,38.846413,-77.162071,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,22.35,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,4,true,1537,12,4204574309,2.6,254,false
2026-06-14T10:40:19.151Z,test_29-pool2.6-magcal2,true,0.00,15.67,false,false,false,false,false,none,1000,1000,1500,1609,1623,-0.5,181.6,1720,false,off,1677,false,true,178.3,189.8,205408,38.846397,-77.162071,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,21.32,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,3,true,1537,12,4204574309,2.8,255,false
2026-06-14T10:40:19.901Z,test_29-pool2.6-magcal2,true,0.00,15.60,false,false,false,false,false,none,1000,1000,1500,1686,1623,-0.5,179.5,1720,false,off,1680,false,true,177.0,188.5,205416,38.846386,-77.162071,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,21.01,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,5,true,1563,12,4204574309,2.7,256,false
2026-06-14T10:40:21.018Z,test_29-pool2.6-magcal2,true,-0.00,15.72,false,false,false,false,false,none,1000,1000,1500,1787,1613,-0.4,177.1,1720,false,off,1680,false,true,171.2,182.6,205396,38.846375,-77.162071,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,20.90,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,3,true,1597,12,4204574309,2.7,257,false
2026-06-14T10:40:21.934Z,test_29-pool2.6-magcal2,true,0.00,15.74,false,false,false,false,false,none,1000,1000,1500,1776,1570,-0.1,176.7,1720,false,off,1664,false,true,167.5,178.6,205392,38.846363,-77.162071,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,20.10,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,3,true,1593,12,4204574309,2.7,258,false
2026-06-14T10:40:23.118Z,test_29-pool2.6-magcal2,true,0.00,15.78,false,false,false,false,false,none,1000,1000,1500,1785,1524,0.6,182.7,1720,false,off,1649,false,true,174.7,185.1,205412,38.846355,-77.162071,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,18.56,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,2,true,1596,12,4204574309,2.5,259,false
2026-06-14T10:40:24.018Z,test_29-pool2.6-magcal2,true,-0.00,15.77,false,false,false,false,false,none,1000,1000,1500,1778,1524,0.6,189.0,1720,false,off,1648,false,true,185.9,196.3,205392,38.846344,-77.162079,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,19.08,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,7,true,1594,12,4204574309,2.1,260,false
2026-06-14T10:40:24.952Z,test_29-pool2.6-magcal2,true,0.00,15.76,false,false,false,false,false,none,1000,1000,1500,1778,1524,1.2,199.4,1720,false,off,1648,false,true,198.9,208.7,205420,38.846336,-77.162086,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,17.22,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,4,true,1594,12,4204574309,1.9,261,false
2026-06-14T10:40:25.952Z,test_29-pool2.6-magcal2,true,0.00,15.82,false,false,false,false,false,none,1000,1000,1500,1806,1468,1.2,209.8,1720,false,off,1629,false,true,212.3,222.1,205404,38.846329,-77.162094,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,15.49,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,3,true,1604,12,4204574309,1.9,262,false
2026-06-14T10:40:26.969Z,test_29-pool2.6-magcal2,true,0.00,15.85,false,false,false,false,false,none,1000,1000,1500,1814,1513,1.2,219.8,1720,false,off,1645,false,true,227.4,237.2,205396,38.846329,-77.162102,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,16.14,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,8,true,1606,12,4204574309,1.7,263,false
2026-06-14T10:40:27.885Z,test_29-pool2.6-magcal2,true,0.00,15.75,false,false,false,false,false,none,1000,1000,1500,1824,1516,1.2,231.9,1720,false,off,1647,false,true,241.9,251.7,205392,38.846325,-77.162109,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,15.56,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,6,true,1610,12,4204574309,1.4,264,false
2026-06-14T10:40:28.935Z,test_29-pool2.6-magcal2,true,0.00,15.78,false,false,false,false,false,none,1000,1000,1500,1840,1517,1.2,243.5,1720,false,off,1648,false,true,258.5,268.3,205380,38.846325,-77.162125,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,16.24,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,7,true,1615,12,4204574309,1.3,265,false
2026-06-14T10:40:29.952Z,test_29-pool2.6-magcal2,true,0.00,15.80,false,false,false,false,false,none,1000,1000,1500,1855,1516,1.2,260.5,1720,false,off,1647,false,true,275.1,284.8,205396,38.846325,-77.162132,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,18.53,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,4,true,1620,12,4204574309,1.4,266,false
2026-06-14T10:40:30.952Z,test_29-pool2.6-magcal2,true,0.00,15.78,false,false,false,false,false,none,1000,1000,1500,1885,1516,1.2,281.1,1720,false,off,1648,false,true,291.9,301.7,205420,38.846325,-77.162140,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,17.78,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,8,true,1630,12,4204574309,1.3,267,false
2026-06-14T10:40:31.869Z,test_29-pool2.6-magcal2,true,0.00,15.83,false,false,false,false,false,none,1000,1000,1500,2000,1516,1.2,290.5,1720,false,off,1652,false,true,305.6,315.4,205416,38.846329,-77.162148,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,19.16,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,8,true,1670,12,4204574309,1.4,268,false
2026-06-14T10:40:32.919Z,test_29-pool2.6-magcal2,true,0.00,15.78,false,false,false,false,false,none,1000,1000,1500,2000,1516,1.2,302.4,1720,false,off,1652,false,true,325.7,335.5,205380,38.846336,-77.162148,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,21.02,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,8,true,1670,12,4204574309,1.3,269,false
2026-06-14T10:40:33.936Z,test_29-pool2.6-magcal2,true,0.00,15.77,false,false,false,false,false,none,1000,1000,1500,2000,1516,1.2,319.4,1720,false,off,1652,false,true,343.9,353.7,205408,38.846340,-77.162155,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,22.58,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,8,true,1670,12,4204574309,1.2,270,false
2026-06-14T10:40:34.986Z,test_29-pool2.6-magcal2,true,0.00,15.76,false,false,false,false,false,none,1000,1000,1500,2000,1515,1.2,329.9,1720,false,off,1652,false,true,3.0,12.7,205388,38.846348,-77.162155,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,22.39,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,2,true,1670,12,4204574309,1.1,271,false
2026-06-14T10:40:36.003Z,test_29-pool2.6-magcal2,true,0.00,15.76,false,false,false,false,false,none,1000,1000,1499,1914,1516,1.2,351.2,1720,false,off,1649,false,true,22.9,32.7,205416,38.846352,-77.162148,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,23.78,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,7,true,1640,12,4204574309,1.0,272,false
2026-06-14T10:40:36.903Z,test_29-pool2.6-magcal2,true,0.00,15.77,false,false,false,false,false,none,1000,1000,1500,1607,1516,1.2,22.6,1720,false,off,1640,false,true,44.0,53.8,205388,38.846352,-77.162148,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,26.04,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,4,true,1536,12,4204574309,1.0,273,false
2026-06-14T10:40:37.903Z,test_29-pool2.6-magcal2,true,0.00,15.82,false,false,false,false,false,none,1000,1000,1500,1608,1516,1.2,40.1,1720,false,off,1640,false,true,63.0,72.8,205408,38.846355,-77.162140,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,23.22,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,7,true,1536,12,4204574309,1.1,274,false
