ts,v,approach_lock,audio_ok,batt_v,bilge_fwd,bilge_mid,bilge_rear,bridge_on,captured,captured_by,ch_guard,ch_gun_pan,ch_mode,ch_reverse,ch_rudder,ch_throttle,cog_trim,course,cruise_us,deck_on,depth_mode,diff_gain,failsafe_ack,gps_fix,gun_pan_us,heading,heading_mag,heap,lat,lon,mag_baseline_uT,mag_cal_circ_pct,mag_cal_progress,mag_cal_quality,mag_cal_radius_uT,mag_cal_state,mag_cal_ts,mag_calibrated,mag_from_nvs,mag_off_x,mag_off_y,mag_off_z,mag_uT,mission_active,mode,nav_on,pid_kd,pid_kp,port_us,pump,pump_manual,pump_phase,pump_stuck,radar_burst_ms,radar_on,radar_pause_ms,radar_speed,rc_age_ms,rc_ever_good,rudder_us,sats,session_id,speed_kts,stbd_us,uptime,wp_bearing,wp_count,wp_dist_m,wp_idx,wp_lat,wp_lon,wp_set,wp_start_lat,wp_start_lon
2026-07-04T10:56:36.192Z,0.8.0,,,15.00,,,,,false,,,,,,,,,164.9,,,,,false,true,,164.6,,,38.847061,-77.149338,,,,,,,,,,,,,,,AUTO,,,,1661,false,,,,,,,,,,1500,12,,1.4,,930,,8,8.7,4,38.846985,-77.149315,true,,
2026-07-04T10:56:37.192Z,0.8.0,,,14.96,,,,,false,,,,,,,,,164.0,,,,,false,true,,164.8,,,38.847054,-77.149338,,,,,,,,,,,,,,,AUTO,,,,1653,false,,,,,,,,,,1500,12,,1.5,,931,,8,7.9,4,38.846985,-77.149315,true,,
2026-07-04T10:56:38.192Z,0.8.0,,,14.98,,,,,false,,,,,,,,,164.4,,,,,false,true,,163.6,,,38.847050,-77.149338,,,,,,,,,,,,,,,AUTO,,,,1675,false,,,,,,,,,,1500,12,,1.4,,932,,8,7.5,4,38.846985,-77.149315,true,,
2026-07-04T10:56:39.192Z,0.8.0,,,14.98,,,,,false,,,,,,,,,164.9,,,,,false,true,,164.7,,,38.847042,-77.149330,,,,,,,,,,,,,,,AUTO,,,,1671,false,,,,,,,,,,1500,12,,1.5,,933,,8,6.5,4,38.846985,-77.149315,true,,
2026-07-04T10:56:40.193Z,0.8.0,,,14.96,,,,,false,,,,,,,,,164.3,,,,,false,true,,164.6,,,38.847034,-77.149330,,,,,,,,,,,,,,,AUTO,,,,1662,false,,,,,,,,,,1500,12,,1.5,,934,,8,5.7,4,38.846985,-77.149315,true,,
2026-07-04T10:56:41.196Z,0.8.0,,,14.88,,,,,false,,,,,,,,,165.6,,,,,false,true,,164.4,,,38.847027,-77.149322,,,,,,,,,,,,,,,AUTO,,,,1740,false,,,,,,,,,,1548,12,,1.5,,935,,8,32.4,5,38.847237,-77.149582,true,,
2026-07-04T10:56:42.196Z,0.8.0,,,14.84,,,,,false,,,,,,,,,166.2,,,,,false,true,,159.6,,,38.847019,-77.149322,,,,,,,,,,,,,,,AUTO,,,,1740,false,,,,,,,,,,1633,12,,1.7,,936,,8,33.0,5,38.847237,-77.149582,true,,
2026-07-04T10:56:43.196Z,0.8.0,,,14.92,,,,,false,,,,,,,,,172.6,,,,,false,true,,162.4,,,38.847012,-77.149322,,,,,,,,,,,,,,,AUTO,,,,1740,false,,,,,,,,,,1670,12,,1.6,,937,,8,33.6,5,38.847237,-77.149582,true,,
2026-07-04T10:56:44.197Z,0.8.0,,,14.92,,,,,false,,,,,,,,,183.0,,,,,false,true,,181.7,,,38.847004,-77.149322,,,,,,,,,,,,,,,AUTO,,,,1740,false,,,,,,,,,,1665,12,,1.3,,938,,8,34.3,5,38.847237,-77.149582,true,,
2026-07-04T10:56:45.198Z,0.8.0,,,14.76,,,,,false,,,,,,,,,206.8,,,,,false,true,,207.5,,,38.847000,-77.149330,,,,,,,,,,,,,,,AUTO,,,,1740,false,,,,,,,,,,1621,12,,1.1,,939,,8,34.2,5,38.847237,-77.149582,true,,
2026-07-04T10:56:46.199Z,0.8.0,,,14.98,,,,,false,,,,,,,,,228.8,,,,,false,true,,237.4,,,38.846996,-77.149338,,,,,,,,,,,,,,,AUTO,,,,1727,false,,,,,,,,,,1575,12,,1.0,,940,,8,34.1,5,38.847237,-77.149582,true,,
2026-07-04T10:56:47.200Z,0.8.0,,,14.96,,,,,false,,,,,,,,,259.6,,,,,false,true,,269.3,,,38.847000,-77.149345,,,,,,,,,,,,,,,AUTO,,,,1684,false,,,,,,,,,,1525,12,,1.2,,941,,8,33.3,5,38.847237,-77.149582,true,,
2026-07-04T10:56:48.200Z,0.8.0,,,14.97,,,,,false,,,,,,,,,282.8,,,,,false,true,,295.0,,,38.847000,-77.149345,,,,,,,,,,,,,,,AUTO,,,,1655,false,,,,,,,,,,1501,12,,1.1,,942,,8,33.3,5,38.847237,-77.149582,true,,
2026-07-04T10:56:49.200Z,0.8.0,,,15.00,,,,,false,,,,,,,,,302.3,,,,,false,true,,310.3,,,38.847004,-77.149353,,,,,,,,,,,,,,,AUTO,,,,1656,false,,,,,,,,,,1497,12,,1.2,,943,,8,32.6,5,38.847237,-77.149582,true,,
2026-07-04T10:56:50.200Z,0.8.0,,,14.96,,,,,false,,,,,,,,,312.5,,,,,false,true,,318.0,,,38.847008,-77.149361,,,,,,,,,,,,,,,AUTO,,,,1650,false,,,,,,,,,,1497,12,,1.3,,944,,8,31.9,5,38.847237,-77.149582,true,,
2026-07-04T10:56:51.200Z,0.8.0,,,14.99,,,,,false,,,,,,,,,319.3,,,,,false,true,,322.1,,,38.847012,-77.149361,,,,,,,,,,,,,,,AUTO,,,,1660,false,,,,,,,,,,1500,12,,1.3,,945,,8,31.5,5,38.847237,-77.149582,true,,
2026-07-04T10:56:52.200Z,0.8.0,,,14.99,,,,,false,,,,,,,,,324.0,,,,,false,true,,325.5,,,38.847019,-77.149368,,,,,,,,,,,,,,,AUTO,,,,1650,false,,,,,,,,,,1500,12,,1.3,,946,,8,30.4,5,38.847237,-77.149582,true,,
2026-07-04T10:56:53.200Z,0.8.0,,,14.92,,,,,false,,,,,,,,,328.1,,,,,false,true,,328.2,,,38.847023,-77.149368,,,,,,,,,,,,,,,AUTO,,,,1644,false,,,,,,,,,,1489,12,,1.4,,947,,8,30.1,5,38.847237,-77.149582,true,,
2026-07-04T10:56:54.202Z,0.8.0,,,14.98,,,,,false,,,,,,,,,330.3,,,,,false,true,,330.6,,,38.847031,-77.149376,,,,,,,,,,,,,,,AUTO,,,,1635,false,,,,,,,,,,1478,12,,1.5,,948,,8,29.0,5,38.847237,-77.149582,true,,
2026-07-04T10:56:55.203Z,0.8.0,,,14.99,,,,,false,,,,,,,,,330.3,,,,,false,true,,330.4,,,38.847034,-77.149376,,,,,,,,,,,,,,,AUTO,,,,1642,false,,,,,,,,,,1484,12,,1.5,,949,,8,28.7,5,38.847237,-77.149582,true,,
2026-07-04T10:56:56.203Z,0.8.0,,,14.93,,,,,false,,,,,,,,,330.8,,,,,false,true,,328.8,,,38.847042,-77.149383,,,,,,,,,,,,,,,AUTO,,,,1662,false,,,,,,,,,,1492,12,,1.5,,950,,8,27.6,5,38.847237,-77.149582,true,,
2026-07-04T10:56:57.203Z,0.8.0,,,14.99,,,,,false,,,,,,,,,329.1,,,,,false,true,,327.0,,,38.847046,-77.149383,,,,,,,,,,,,,,,AUTO,,,,1658,false,,,,,,,,,,1499,12,,1.5,,951,,8,27.3,5,38.847237,-77.149582,true,,
2026-07-04T10:56:58.203Z,0.8.0,,,14.97,,,,,false,,,,,,,,,327.0,,,,,false,true,,325.1,,,38.847054,-77.149391,,,,,,,,,,,,,,,AUTO,,,,1654,false,,,,,,,,,,1500,12,,1.5,,952,,8,26.2,5,38.847237,-77.149582,true,,
2026-07-04T10:56:59.203Z,0.8.0,,,14.98,,,,,false,,,,,,,,,327.4,,,,,false,true,,323.9,,,38.847057,-77.149399,,,,,,,,,,,,,,,AUTO,,,,1666,false,,,,,,,,,,1500,12,,1.5,,953,,8,25.5,5,38.847237,-77.149582,true,,
2026-07-04T10:57:00.203Z,0.8.0,,,14.99,,,,,false,,,,,,,,,326.5,,,,,false,true,,322.7,,,38.847061,-77.149406,,,,,,,,,,,,,,,AUTO,,,,1663,false,,,,,,,,,,1500,12,,1.5,,954,,8,24.7,5,38.847237,-77.149582,true,,
2026-07-04T10:57:01.203Z,0.8.0,,,14.95,,,,,false,,,,,,,,,324.6,,,,,false,true,,321.5,,,38.847065,-77.149414,,,,,,,,,,,,,,,AUTO,,,,1655,false,,,,,,,,,,1500,12,,1.4,,955,,8,24.0,5,38.847237,-77.149582,true,,
2026-07-04T10:57:02.206Z,0.8.0,,,15.00,,,,,false,,,,,,,,,325.0,,,,,false,true,,321.0,,,38.847069,-77.149422,,,,,,,,,,,,,,,AUTO,,,,1660,false,,,,,,,,,,1500,12,,1.4,,956,,8,23.3,5,38.847237,-77.149582,true,,
2026-07-04T10:57:03.206Z,0.8.0,,,14.98,,,,,false,,,,,,,,,325.4,,,,,false,true,,320.6,,,38.847076,-77.149422,,,,,,,,,,,,,,,AUTO,,,,1656,false,,,,,,,,,,1500,12,,1.4,,957,,8,22.6,5,38.847237,-77.149582,true,,
2026-07-04T10:57:04.206Z,0.8.0,,,14.96,,,,,false,,,,,,,,,324.3,,,,,false,true,,320.0,,,38.847080,-77.149429,,,,,,,,,,,,,,,AUTO,,,,1664,false,,,,,,,,,,1500,12,,1.5,,958,,8,21.8,5,38.847237,-77.149582,true,,
2026-07-04T10:57:05.206Z,0.8.0,,,15.00,,,,,false,,,,,,,,,323.0,,,,,false,true,,319.8,,,38.847088,-77.149429,,,,,,,,,,,,,,,AUTO,,,,1665,false,,,,,,,,,,1500,12,,1.5,,959,,8,21.2,5,38.847237,-77.149582,true,,
2026-07-04T10:57:06.206Z,0.8.0,,,14.94,,,,,false,,,,,,,,,323.2,,,,,false,true,,320.0,,,38.847092,-77.149437,,,,,,,,,,,,,,,AUTO,,,,1669,false,,,,,,,,,,1500,12,,1.4,,960,,8,20.4,5,38.847237,-77.149582,true,,
2026-07-04T10:57:07.206Z,0.8.0,,,15.00,,,,,false,,,,,,,,,323.0,,,,,false,true,,319.6,,,38.847096,-77.149445,,,,,,,,,,,,,,,AUTO,,,,1671,false,,,,,,,,,,1500,12,,1.4,,961,,8,19.7,5,38.847237,-77.149582,true,,
2026-07-04T10:57:08.206Z,0.8.0,,,14.96,,,,,false,,,,,,,,,321.7,,,,,false,true,,319.5,,,38.847103,-77.149445,,,,,,,,,,,,,,,AUTO,,,,1666,false,,,,,,,,,,1500,12,,1.4,,962,,8,19.0,5,38.847237,-77.149582,true,,
2026-07-04T10:57:09.206Z,0.8.0,,,14.98,,,,,false,,,,,,,,,320.8,,,,,false,true,,320.2,,,38.847107,-77.149452,,,,,,,,,,,,,,,AUTO,,,,1667,false,,,,,,,,,,1500,12,,1.4,,963,,8,18.3,5,38.847237,-77.149582,true,,
2026-07-04T10:57:10.206Z,0.8.0,,,14.97,,,,,false,,,,,,,,,321.0,,,,,false,true,,319.2,,,38.847115,-77.149460,,,,,,,,,,,,,,,AUTO,,,,1674,false,,,,,,,,,,1500,12,,1.4,,964,,8,17.2,5,38.847237,-77.149582,true,,
2026-07-04T10:57:11.208Z,0.8.0,,,14.96,,,,,false,,,,,,,,,319.5,,,,,false,true,,319.0,,,38.847118,-77.149460,,,,,,,,,,,,,,,AUTO,,,,1670,false,,,,,,,,,,1500,12,,1.5,,965,,8,16.9,5,38.847237,-77.149582,true,,
2026-07-04T10:57:12.208Z,0.8.0,,,14.99,,,,,false,,,,,,,,,319.1,,,,,false,true,,318.3,,,38.847122,-77.149468,,,,,,,,,,,,,,,AUTO,,,,1663,false,,,,,,,,,,1500,12,,1.4,,966,,8,16.1,5,38.847237,-77.149582,true,,
2026-07-04T10:57:13.209Z,0.8.0,,,14.97,,,,,false,,,,,,,,,319.9,,,,,false,true,,318.1,,,38.847130,-77.149475,,,,,,,,,,,,,,,AUTO,,,,1669,false,,,,,,,,,,1500,12,,1.5,,967,,8,15.1,5,38.847237,-77.149582,true,,
2026-07-04T10:57:14.209Z,0.8.0,,,15.00,,,,,false,,,,,,,,,319.5,,,,,false,true,,318.2,,,38.847134,-77.149475,,,,,,,,,,,,,,,AUTO,,,,1671,false,,,,,,,,,,1500,12,,1.4,,968,,8,14.7,5,38.847237,-77.149582,true,,
2026-07-04T10:57:15.209Z,0.8.0,,,14.99,,,,,false,,,,,,,,,319.0,,,,,false,true,,318.2,,,38.847141,-77.149483,,,,,,,,,,,,,,,AUTO,,,,1661,false,,,,,,,,,,1500,12,,1.5,,969,,8,13.6,5,38.847237,-77.149582,true,,
2026-07-04T10:57:16.209Z,0.8.0,,,14.94,,,,,false,,,,,,,,,319.0,,,,,false,true,,318.3,,,38.847145,-77.149483,,,,,,,,,,,,,,,AUTO,,,,1670,false,,,,,,,,,,1500,12,,1.4,,970,,8,13.3,5,38.847237,-77.149582,true,,
2026-07-04T10:57:17.209Z,0.8.0,,,14.99,,,,,false,,,,,,,,,319.2,,,,,false,true,,317.6,,,38.847149,-77.149490,,,,,,,,,,,,,,,AUTO,,,,1667,false,,,,,,,,,,1500,12,,1.5,,971,,8,12.6,5,38.847237,-77.149582,true,,
2026-07-04T10:57:18.209Z,0.8.0,,,15.00,,,,,false,,,,,,,,,318.3,,,,,false,true,,317.1,,,38.847156,-77.149498,,,,,,,,,,,,,,,AUTO,,,,1660,false,,,,,,,,,,1501,12,,1.4,,972,,8,11.5,5,38.847237,-77.149582,true,,
2026-07-04T10:57:19.209Z,0.8.0,,,14.97,,,,,false,,,,,,,,,317.5,,,,,false,true,,317.1,,,38.847160,-77.149498,,,,,,,,,,,,,,,AUTO,,,,1660,false,,,,,,,,,,1500,12,,1.4,,973,,8,11.2,5,38.847237,-77.149582,true,,
2026-07-04T10:57:20.209Z,0.8.0,,,15.00,,,,,false,,,,,,,,,319.3,,,,,false,true,,318.1,,,38.847164,-77.149506,,,,,,,,,,,,,,,AUTO,,,,1660,false,,,,,,,,,,1500,12,,1.5,,974,,8,10.4,5,38.847237,-77.149582,true,,
2026-07-04T10:57:21.209Z,0.8.0,,,14.98,,,,,false,,,,,,,,,319.5,,,,,false,true,,318.8,,,38.847172,-77.149513,,,,,,,,,,,,,,,AUTO,,,,1664,false,,,,,,,,,,1500,12,,1.5,,975,,8,9.3,5,38.847237,-77.149582,true,,
2026-07-04T10:57:22.209Z,0.8.0,,,14.97,,,,,false,,,,,,,,,321.2,,,,,false,true,,320.0,,,38.847176,-77.149521,,,,,,,,,,,,,,,AUTO,,,,1649,false,,,,,,,,,,1500,12,,1.4,,976,,8,8.6,5,38.847237,-77.149582,true,,
2026-07-04T10:57:23.209Z,0.8.0,,,14.97,,,,,false,,,,,,,,,322.8,,,,,false,true,,321.1,,,38.847183,-77.149521,,,,,,,,,,,,,,,AUTO,,,,1658,false,,,,,,,,,,1500,12,,1.5,,977,,8,8.0,5,38.847237,-77.149582,true,,
2026-07-04T10:57:24.212Z,0.8.0,,,15.00,,,,,false,,,,,,,,,322.8,,,,,false,true,,321.3,,,38.847187,-77.149529,,,,,,,,,,,,,,,AUTO,,,,1658,false,,,,,,,,,,1500,12,,1.5,,978,,8,7.2,5,38.847237,-77.149582,true,,
2026-07-04T10:57:25.213Z,0.8.0,,,14.94,,,,,false,,,,,,,,,322.1,,,,,false,true,,321.9,,,38.847191,-77.149536,,,,,,,,,,,,,,,AUTO,,,,1662,false,,,,,,,,,,1500,12,,1.5,,979,,8,6.5,5,38.847237,-77.149582,true,,
2026-07-04T10:57:26.214Z,0.8.0,,,14.97,,,,,false,,,,,,,,,321.8,,,,,false,true,,322.2,,,38.847198,-77.149536,,,,,,,,,,,,,,,AUTO,,,,1652,false,,,,,,,,,,1500,12,,1.5,,980,,8,5.8,5,38.847237,-77.149582,true,,
2026-07-04T10:57:27.214Z,0.8.0,,,14.98,,,,,false,,,,,,,,,322.5,,,,,false,true,,323.1,,,38.847202,-77.149544,,,,,,,,,,,,,,,AUTO,,,,1663,false,,,,,,,,,,1500,12,,1.4,,981,,8,5.0,5,38.847237,-77.149582,true,,
2026-07-04T10:57:28.214Z,0.8.0,,,14.82,,,,,false,,,,,,,,,322.6,,,,,false,true,,322.3,,,38.847210,-77.149551,,,,,,,,,,,,,,,AUTO,,,,1580,false,,,,,,,,,,1450,12,,1.4,,982,,8,26.7,6,38.846985,-77.149658,true,,
2026-07-04T10:57:29.214Z,0.8.0,,,14.96,,,,,false,,,,,,,,,322.3,,,,,false,true,,325.3,,,38.847214,-77.149551,,,,,,,,,,,,,,,AUTO,,,,1580,false,,,,,,,,,,1365,12,,1.8,,983,,8,27.1,6,38.846985,-77.149658,true,,
2026-07-04T10:57:30.215Z,0.8.0,,,14.78,,,,,false,,,,,,,,,316.5,,,,,false,true,,314.9,,,38.847221,-77.149567,,,,,,,,,,,,,,,AUTO,,,,1580,false,,,,,,,,,,1351,12,,2.0,,984,,8,27.5,6,38.846985,-77.149658,true,,
2026-07-04T10:57:31.215Z,0.8.0,,,14.93,,,,,false,,,,,,,,,304.5,,,,,false,true,,293.0,,,38.847225,-77.149574,,,,,,,,,,,,,,,AUTO,,,,1580,false,,,,,,,,,,1392,12,,1.7,,985,,8,27.7,6,38.846985,-77.149658,true,,
2026-07-04T10:57:32.215Z,0.8.0,,,14.90,,,,,false,,,,,,,,,283.4,,,,,false,true,,269.1,,,38.847221,-77.149582,,,,,,,,,,,,,,,AUTO,,,,1594,false,,,,,,,,,,1431,12,,1.5,,986,,8,27.1,6,38.846985,-77.149658,true,,
2026-07-04T10:57:33.215Z,0.8.0,,,14.92,,,,,false,,,,,,,,,260.1,,,,,false,true,,245.9,,,38.847218,-77.149590,,,,,,,,,,,,,,,AUTO,,,,1632,false,,,,,,,,,,1458,12,,1.6,,987,,8,26.5,6,38.846985,-77.149658,true,,
2026-07-04T10:57:34.215Z,0.8.0,,,14.98,,,,,false,,,,,,,,,242.1,,,,,false,true,,225.6,,,38.847214,-77.149597,,,,,,,,,,,,,,,AUTO,,,,1640,false,,,,,,,,,,1485,12,,1.6,,988,,8,26.0,6,38.846985,-77.149658,true,,
2026-07-04T10:57:35.215Z,0.8.0,,,14.97,,,,,false,,,,,,,,,221.6,,,,,false,true,,209.3,,,38.847206,-77.149597,,,,,,,,,,,,,,,AUTO,,,,1660,false,,,,,,,,,,1501,12,,1.6,,989,,8,25.2,6,38.846985,-77.149658,true,,
2026-07-04T10:57:36.218Z,0.8.0,,,14.97,,,,,false,,,,,,,,,206.3,,,,,false,true,,196.8,,,38.847198,-77.149597,,,,,,,,,,,,,,,AUTO,,,,1680,false,,,,,,,,,,1512,12,,1.5,,990,,8,24.3,6,38.846985,-77.149658,true,,
2026-07-04T10:57:37.218Z,0.8.0,,,14.96,,,,,false,,,,,,,,,198.1,,,,,false,true,,190.3,,,38.847195,-77.149605,,,,,,,,,,,,,,,AUTO,,,,1671,false,,,,,,,,,,1500,12,,1.4,,991,,8,23.8,6,38.846985,-77.149658,true,,
2026-07-04T10:57:38.218Z,0.8.0,,,14.96,,,,,false,,,,,,,,,191.6,,,,,false,true,,188.2,,,38.847187,-77.149605,,,,,,,,,,,,,,,AUTO,,,,1660,false,,,,,,,,,,1500,12,,1.5,,992,,8,23.0,6,38.846985,-77.149658,true,,
2026-07-04T10:57:39.219Z,0.8.0,,,14.96,,,,,false,,,,,,,,,190.4,,,,,false,true,,189.4,,,38.847179,-77.149605,,,,,,,,,,,,,,,AUTO,,,,1661,false,,,,,,,,,,1500,12,,1.5,,993,,8,22.1,6,38.846985,-77.149658,true,,
2026-07-04T10:57:40.219Z,0.8.0,,,15.00,,,,,false,,,,,,,,,193.7,,,,,false,true,,191.2,,,38.847172,-77.149605,,,,,,,,,,,,,,,AUTO,,,,1660,false,,,,,,,,,,1500,12,,1.4,,994,,8,21.3,6,38.846985,-77.149658,true,,
2026-07-04T10:57:41.221Z,0.8.0,,,14.96,,,,,false,,,,,,,,,192.9,,,,,false,true,,193.8,,,38.847164,-77.149605,,,,,,,,,,,,,,,AUTO,,,,1655,false,,,,,,,,,,1500,12,,1.5,,995,,8,20.5,6,38.846985,-77.149658,true,,
2026-07-04T10:57:42.221Z,0.8.0,,,15.00,,,,,false,,,,,,,,,196.5,,,,,false,true,,196.2,,,38.847156,-77.149612,,,,,,,,,,,,,,,AUTO,,,,1651,false,,,,,,,,,,1500,12,,1.4,,996,,8,19.5,6,38.846985,-77.149658,true,,
2026-07-04T10:57:43.222Z,0.8.0,,,14.96,,,,,false,,,,,,,,,197.6,,,,,false,true,,198.3,,,38.847153,-77.149612,,,,,,,,,,,,,,,AUTO,,,,1652,false,,,,,,,,,,1489,12,,1.5,,997,,8,19.1,6,38.846985,-77.149658,true,,
2026-07-04T10:57:44.223Z,0.8.0,,,14.97,,,,,false,,,,,,,,,198.7,,,,,false,true,,200.3,,,38.847145,-77.149612,,,,,,,,,,,,,,,AUTO,,,,1652,false,,,,,,,,,,1487,12,,1.5,,998,,8,18.3,6,38.846985,-77.149658,true,,
2026-07-04T10:57:45.224Z,0.8.0,,,14.98,,,,,false,,,,,,,,,201.4,,,,,false,true,,204.7,,,38.847138,-77.149620,,,,,,,,,,,,,,,AUTO,,,,1636,false,,,,,,,,,,1475,12,,1.6,,999,,8,17.3,6,38.846985,-77.149658,true,,
2026-07-04T10:57:46.225Z,0.8.0,,,14.95,,,,,false,,,,,,,,,202.5,,,,,false,true,,204.3,,,38.847130,-77.149620,,,,,,,,,,,,,,,AUTO,,,,1644,false,,,,,,,,,,1479,12,,1.5,,1000,,8,16.5,6,38.846985,-77.149658,true,,
2026-07-04T10:57:47.226Z,0.8.0,,,14.98,,,,,false,,,,,,,,,200.7,,,,,false,true,,202.8,,,38.847122,-77.149628,,,,,,,,,,,,,,,AUTO,,,,1656,false,,,,,,,,,,1486,12,,1.6,,1001,,8,15.5,6,38.846985,-77.149658,true,,
2026-07-04T10:57:48.226Z,0.8.0,,,14.99,,,,,false,,,,,,,,,198.6,,,,,false,true,,200.8,,,38.847115,-77.149628,,,,,,,,,,,,,,,AUTO,,,,1648,false,,,,,,,,,,1487,12,,1.7,,1002,,8,14.7,6,38.846985,-77.149658,true,,
2026-07-04T10:57:49.226Z,0.8.0,,,14.96,,,,,false,,,,,,,,,195.7,,,,,false,true,,197.6,,,38.847107,-77.149628,,,,,,,,,,,,,,,AUTO,,,,1661,false,,,,,,,,,,1497,12,,1.6,,1003,,8,13.8,6,38.846985,-77.149658,true,,
2026-07-04T10:57:50.226Z,0.8.0,,,14.98,,,,,false,,,,,,,,,194.8,,,,,false,true,,194.9,,,38.847099,-77.149635,,,,,,,,,,,,,,,AUTO,,,,1651,false,,,,,,,,,,1493,12,,1.6,,1004,,8,12.9,6,38.846985,-77.149658,true,,
2026-07-04T10:57:51.226Z,0.8.0,,,14.94,,,,,false,,,,,,,,,191.4,,,,,false,true,,192.5,,,38.847096,-77.149635,,,,,,,,,,,,,,,AUTO,,,,1660,false,,,,,,,,,,1500,12,,1.6,,1005,,8,12.5,6,38.846985,-77.149658,true,,
2026-07-04T10:57:52.226Z,0.8.0,,,14.98,,,,,false,,,,,,,,,189.4,,,,,false,true,,190.4,,,38.847088,-77.149635,,,,,,,,,,,,,,,AUTO,,,,1664,false,,,,,,,,,,1500,12,,1.5,,1006,,8,11.6,6,38.846985,-77.149658,true,,
2026-07-04T10:57:53.226Z,0.8.0,,,14.96,,,,,false,,,,,,,,,188.6,,,,,false,true,,188.8,,,38.847080,-77.149635,,,,,,,,,,,,,,,AUTO,,,,1674,false,,,,,,,,,,1500,12,,1.5,,1007,,8,10.8,6,38.846985,-77.149658,true,,
2026-07-04T10:57:54.226Z,0.8.0,,,14.99,,,,,false,,,,,,,,,189.3,,,,,false,true,,188.4,,,38.847073,-77.149635,,,,,,,,,,,,,,,AUTO,,,,1664,false,,,,,,,,,,1500,12,,1.5,,1008,,8,10.0,6,38.846985,-77.149658,true,,
2026-07-04T10:57:55.226Z,0.8.0,,,14.97,,,,,false,,,,,,,,,188.0,,,,,false,true,,187.7,,,38.847065,-77.149643,,,,,,,,,,,,,,,AUTO,,,,1657,false,,,,,,,,,,1500,12,,1.5,,1009,,8,9.0,6,38.846985,-77.149658,true,,
2026-07-04T10:57:56.227Z,0.8.0,,,14.98,,,,,false,,,,,,,,,188.2,,,,,false,true,,188.2,,,38.847057,-77.149643,,,,,,,,,,,,,,,AUTO,,,,1658,false,,,,,,,,,,1500,12,,1.4,,1010,,8,8.2,6,38.846985,-77.149658,true,,
2026-07-04T10:57:57.229Z,0.8.0,,,14.97,,,,,false,,,,,,,,,187.9,,,,,false,true,,188.9,,,38.847050,-77.149643,,,,,,,,,,,,,,,AUTO,,,,1661,false,,,,,,,,,,1500,12,,1.5,,1011,,8,7.3,6,38.846985,-77.149658,true,,
2026-07-04T10:57:58.229Z,0.8.0,,,14.99,,,,,false,,,,,,,,,187.6,,,,,false,true,,189.1,,,38.847042,-77.149643,,,,,,,,,,,,,,,AUTO,,,,1679,false,,,,,,,,,,1500,12,,1.5,,1012,,8,6.5,6,38.846985,-77.149658,true,,
2026-07-04T10:57:59.230Z,0.8.0,,,14.94,,,,,false,,,,,,,,,188.1,,,,,false,true,,190.5,,,38.847038,-77.149643,,,,,,,,,,,,,,,AUTO,,,,1661,false,,,,,,,,,,1500,12,,1.4,,1013,,8,6.1,6,38.846985,-77.149658,true,,
2026-07-04T10:58:00.231Z,0.8.0,,,14.98,,,,,false,,,,,,,,,189.3,,,,,false,true,,190.7,,,38.847031,-77.149643,,,,,,,,,,,,,,,AUTO,,,,1661,false,,,,,,,,,,1500,12,,1.5,,1014,,8,5.3,6,38.846985,-77.149658,true,,
2026-07-04T10:58:01.231Z,0.8.0,,,14.84,,,,,false,,,,,,,,,189.0,,,,,false,true,,192.4,,,38.847023,-77.149643,,,,,,,,,,,,,,,AUTO,,,,1580,false,,,,,,,,,,1449,12,,1.5,,1015,,8,41.3,7,38.847160,-77.149200,true,,
2026-07-04T10:58:02.231Z,0.8.0,,,14.82,,,,,false,,,,,,,,,188.6,,,,,false,true,,197.5,,,38.847015,-77.149643,,,,,,,,,,,,,,,AUTO,,,,1580,false,,,,,,,,,,1364,12,,1.9,,1016,,8,41.6,7,38.847160,-77.149200,true,,
2026-07-04T10:58:03.231Z,0.8.0,,,14.96,,,,,false,,,,,,,,,182.3,,,,,false,true,,197.5,,,38.847004,-77.149651,,,,,,,,,,,,,,,AUTO,,,,1580,false,,,,,,,,,,1330,12,,2.1,,1017,,8,42.7,7,38.847160,-77.149200,true,,
2026-07-04T10:58:04.231Z,0.8.0,,,14.86,,,,,false,,,,,,,,,168.2,,,,,false,true,,179.4,,,38.846996,-77.149643,,,,,,,,,,,,,,,AUTO,,,,1580,false,,,,,,,,,,1367,12,,1.8,,1018,,8,42.4,7,38.847160,-77.149200,true,,
2026-07-04T10:58:05.231Z,0.8.0,,,14.87,,,,,false,,,,,,,,,154.5,,,,,false,true,,149.5,,,38.846992,-77.149635,,,,,,,,,,,,,,,AUTO,,,,1595,false,,,,,,,,,,1421,12,,1.4,,1019,,8,42.0,7,38.847160,-77.149200,true,,
2026-07-04T10:58:06.231Z,0.8.0,,,14.97,,,,,false,,,,,,,,,122.0,,,,,false,true,,117.6,,,38.846989,-77.149628,,,,,,,,,,,,,,,AUTO,,,,1637,false,,,,,,,,,,1474,12,,1.6,,1020,,8,41.6,7,38.847160,-77.149200,true,,
2026-07-04T10:58:07.231Z,0.8.0,,,14.97,,,,,false,,,,,,,,,97.4,,,,,false,true,,90.2,,,38.846989,-77.149620,,,,,,,,,,,,,,,AUTO,,,,1659,false,,,,,,,,,,1497,12,,1.7,,1021,,8,41.0,7,38.847160,-77.149200,true,,
