ts,v,audio_ok,batt_a,batt_v,bilge_fwd,bilge_mid,bilge_rear,bridge_on,captured,captured_by,ch_guard,ch_mode,ch_reverse,ch_rudder,ch_throttle,cog_trim,course,cruise_us,deck_on,depth_mode,esc_us,failsafe_ack,gps_fix,heading,heading_mag,heap,lat,lon,mag_baseline_uT,mag_cal_circ_pct,mag_cal_progress,mag_cal_quality,mag_cal_radius_uT,mag_cal_state,mag_cal_ts,mag_calibrated,mag_from_nvs,mag_off_x,mag_off_y,mag_off_z,mag_uT,mode,nav_on,pid_kd,pid_kp,pump,pump_cycle,pump_manual,pump_phase,pump_phase_ms,pump_stuck,radar_burst_ms,radar_on,radar_pause_ms,radar_speed,rc_age_ms,rc_ever_good,rudder_us,sats,session_id,speed_kts,uptime,wp_bearing,wp_dist_m,wp_lat,wp_lon,wp_set,wp_start_lat,wp_start_lon
2026-06-14T10:54:39.977Z,test_29-pool2.6-magcal2,true,0.00,15.78,false,false,false,false,false,none,1000,1000,1500,1608,1000,-1.0,40.9,1660,false,off,1500,false,true,71.3,83.3,205384,38.846416,-77.162048,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,23.34,MANUAL,true,8.00,3.00,false,,false,off,,false,3,false,200,25,4,true,1536,12,4204574309,0.3,1116,200.0,30.7,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:54:40.992Z,test_29-pool2.6-magcal2,true,0.00,15.78,false,false,false,false,false,none,1000,1000,1500,1608,1000,-1.0,40.9,1660,false,off,1500,false,true,72.6,84.6,205404,38.846420,-77.162048,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,21.81,MANUAL,true,8.00,3.00,false,,false,off,,false,3,false,200,25,3,true,1536,12,4204574309,0.3,1117,199.8,31.1,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:54:42.026Z,test_29-pool2.6-magcal2,true,0.00,15.77,false,false,false,false,false,none,1000,1000,1500,1608,1000,-1.0,40.9,1660,false,off,1500,false,true,73.5,85.5,205404,38.846420,-77.162048,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,22.22,MANUAL,true,8.00,3.00,false,,false,off,,false,3,false,200,25,3,true,1536,12,4204574309,0.3,1118,199.8,31.1,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:54:42.927Z,test_29-pool2.6-magcal2,true,0.00,15.78,false,false,false,false,false,none,1000,1000,1500,1608,1000,-1.0,40.9,1660,false,off,1500,false,true,75.4,87.4,205416,38.846420,-77.162041,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,21.52,MANUAL,true,8.00,3.00,false,,false,off,,false,3,false,200,25,3,true,1536,12,4204574309,0.3,1119,200.9,31.3,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:54:43.977Z,test_29-pool2.6-magcal2,true,0.00,15.77,false,false,false,false,false,none,1000,1000,1500,1608,1000,-1.0,40.9,1660,false,off,1500,false,true,76.7,88.7,205396,38.846420,-77.162041,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,22.23,MANUAL,true,8.00,3.00,false,,false,off,,false,3,false,200,25,9,true,1536,12,4204574309,0.3,1120,200.9,31.3,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:54:44.977Z,test_29-pool2.6-magcal2,true,-0.00,15.78,false,false,false,false,false,none,1000,1000,1500,1608,1000,-1.0,40.9,1660,false,off,1500,false,true,77.9,89.9,205400,38.846420,-77.162041,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,23.13,MANUAL,true,8.00,3.00,false,,false,off,,false,3,false,200,25,3,true,1536,12,4204574309,0.2,1121,200.9,31.3,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:54:45.994Z,test_29-pool2.6-magcal2,true,0.00,15.78,false,false,false,false,false,none,1000,1000,1500,1608,1000,-1.0,40.9,1660,false,off,1500,false,true,79.2,91.2,205400,38.846420,-77.162033,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,23.02,MANUAL,true,8.00,3.00,false,,false,off,,false,3,false,200,25,9,true,1536,12,4204574309,0.2,1122,202.0,31.6,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:54:46.927Z,test_29-pool2.6-magcal2,true,-0.00,15.78,false,false,false,false,false,none,1000,1000,1500,1608,1000,-1.0,40.9,1660,false,off,1500,false,true,80.6,92.6,205388,38.846420,-77.162033,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,22.04,MANUAL,true,8.00,3.00,false,,false,off,,false,3,false,200,25,3,true,1536,12,4204574309,0.2,1123,202.0,31.6,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:54:47.944Z,test_29-pool2.6-magcal2,true,0.00,15.78,false,false,false,false,false,none,1000,1000,1500,1608,1000,-1.0,40.9,1660,false,off,1500,false,true,82.0,94.0,205384,38.846420,-77.162033,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,21.47,MANUAL,true,8.00,3.00,false,,false,off,,false,3,false,200,25,8,true,1536,12,4204574309,0.3,1124,202.0,31.6,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:54:48.961Z,test_29-pool2.6-magcal2,true,-0.00,15.78,false,false,false,false,false,none,1000,1000,1500,1608,1000,-1.0,40.9,1660,false,off,1500,false,true,83.1,95.1,205396,38.846420,-77.162033,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,21.85,MANUAL,true,8.00,3.00,false,,false,off,,false,3,false,200,25,6,true,1536,12,4204574309,0.2,1125,202.0,31.6,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:54:50.244Z,test_29-pool2.6-magcal2,true,0.00,15.77,false,false,false,false,false,none,1000,1000,1500,1608,1000,-1.0,40.9,1660,false,off,1500,false,true,84.6,96.6,205408,38.846420,-77.162025,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,22.75,MANUAL,true,8.00,3.00,false,,false,off,,false,3,false,200,25,9,true,1536,12,4204574309,0.2,1126,203.1,31.8,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:54:51.045Z,test_29-pool2.6-magcal2,true,0.00,15.78,false,false,false,false,false,none,1000,1000,1500,1608,1000,-1.0,40.9,1660,false,off,1500,false,true,85.1,97.1,205252,38.846420,-77.162025,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,24.11,MANUAL,true,8.00,3.00,false,,false,off,,false,3,false,200,25,4,true,1536,12,4204574309,0.2,1127,203.1,31.8,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:54:52.028Z,test_29-pool2.6-magcal2,true,0.00,15.77,false,false,false,false,false,none,1000,1000,1500,1608,1000,-1.0,40.9,1660,false,off,1500,false,true,86.1,98.1,205388,38.846420,-77.162025,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,23.37,MANUAL,true,8.00,3.00,false,,false,off,,false,3,false,200,25,6,true,1536,12,4204574309,0.2,1128,203.1,31.8,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:54:52.961Z,test_29-pool2.6-magcal2,true,0.00,15.78,false,false,false,false,false,none,1000,1000,1500,1608,1000,-1.0,40.9,1660,false,off,1500,false,true,87.2,99.2,205384,38.846420,-77.162018,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,22.62,MANUAL,true,8.00,3.00,false,,false,off,,false,3,false,200,25,2,true,1536,12,4204574309,0.2,1129,204.2,32.1,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:54:54.045Z,test_29-pool2.6-magcal2,true,0.00,15.78,false,false,false,false,false,none,1000,1000,1500,1608,1000,-1.0,40.9,1660,false,off,1500,false,true,88.3,100.3,205404,38.846420,-77.162018,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,22.01,MANUAL,true,8.00,3.00,false,,false,off,,false,3,false,200,25,2,true,1536,12,4204574309,0.2,1130,204.2,32.1,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:54:55.028Z,test_29-pool2.6-magcal2,true,0.00,15.78,false,false,false,false,false,none,1000,1000,1500,1608,1000,-1.0,40.9,1660,false,off,1500,false,true,89.0,101.0,205408,38.846420,-77.162018,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,22.84,MANUAL,true,8.00,3.00,false,,false,off,,false,3,false,200,25,6,true,1536,12,4204574309,0.1,1131,204.2,32.1,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:54:55.962Z,test_29-pool2.6-magcal2,true,-0.00,15.77,false,false,false,false,false,none,1000,1000,1500,1000,1037,-1.0,40.9,1660,false,off,1500,false,true,89.8,101.8,205400,38.846420,-77.162018,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,21.45,MANUAL,true,8.00,3.00,false,,false,off,,false,3,false,200,25,8,true,1330,12,4204574309,0.2,1132,204.2,32.1,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:54:57.029Z,test_29-pool2.6-magcal2,true,0.00,15.77,false,false,false,false,false,none,1000,1000,1500,1000,1424,-1.0,40.9,1660,false,off,1597,false,true,90.9,102.9,205388,38.846420,-77.162010,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,23.53,MANUAL,true,8.00,3.00,false,,false,off,,false,3,false,200,25,4,true,1330,12,4204574309,0.2,1133,205.2,32.4,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:54:58.013Z,test_29-pool2.6-magcal2,true,0.00,15.76,false,false,false,false,false,none,1000,1000,1500,1000,1525,-1.0,40.9,1660,false,off,1627,false,true,92.2,104.2,205388,38.846420,-77.162010,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,22.21,MANUAL,true,8.00,3.00,false,,false,off,,false,3,false,200,25,7,true,1330,12,4204574309,0.1,1134,205.2,32.4,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:54:59.162Z,test_29-pool2.6-magcal2,true,-0.00,15.72,false,false,false,false,false,none,1000,1000,1500,1000,1582,-1.0,40.9,1660,false,off,1644,false,true,94.9,106.9,205404,38.846416,-77.162003,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,22.76,MANUAL,true,8.00,3.00,false,,false,off,,false,3,false,200,25,6,true,1330,12,4204574309,0.5,1135,206.6,32.3,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:54:59.946Z,test_29-pool2.6-magcal2,true,0.00,15.66,false,false,false,false,false,none,1000,1000,1500,1000,1588,-1.0,40.9,1660,false,off,1646,false,true,94.9,106.9,205392,38.846416,-77.162003,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,21.21,MANUAL,true,8.00,3.00,false,,false,off,,false,3,false,200,25,3,true,1330,12,4204574309,0.5,1136,206.6,32.3,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:55:04.463Z,test_29-pool2.6-magcal2,true,0.00,15.69,false,false,false,false,false,none,1000,1000,1500,1609,1587,-1.0,26.9,1660,false,off,1665,false,true,29.6,41.6,198844,38.846436,-77.161987,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,21.10,MANUAL,true,8.00,3.00,false,,false,off,,false,3,false,200,25,3,true,1537,12,4204574309,1.4,1141,207.3,34.8,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:55:05.097Z,test_29-pool2.6-magcal2,true,0.00,15.68,false,false,false,false,false,none,1000,1000,1500,1609,1587,-1.0,26.9,1660,false,off,1665,false,true,21.0,33.0,202368,38.846436,-77.161987,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,19.71,MANUAL,true,8.00,3.00,false,,false,off,,false,3,false,200,25,4,true,1537,12,4204574309,1.4,1141,207.3,34.8,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:55:06.914Z,test_29-pool2.6-magcal2,true,0.00,15.69,false,false,false,false,false,none,1000,1000,1500,1609,1587,-1.0,16.6,1660,false,off,1665,false,true,17.9,29.9,202120,38.846451,-77.161980,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,21.02,MANUAL,true,8.00,3.00,false,,false,off,,false,3,false,200,25,8,true,1537,12,4204574309,1.7,1143,206.8,36.6,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:55:07.914Z,test_29-pool2.6-magcal2,true,0.00,15.72,false,false,true,false,false,none,1000,1000,1500,1609,1522,-1.1,17.1,1660,false,off,1643,false,true,19.2,31.3,205388,38.846458,-77.161980,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,22.53,MANUAL,true,8.00,3.00,true,1,false,on,66,false,3,false,200,25,8,true,1537,12,4204574309,1.8,1144,206.2,37.4,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:55:08.947Z,test_29-pool2.6-magcal2,true,0.00,15.76,false,false,false,false,false,none,1000,1000,1500,1498,1483,-1.2,17.6,1660,false,off,1627,false,true,19.9,32.1,205404,38.846470,-77.161980,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,21.28,MANUAL,true,8.00,3.00,false,,false,off,,false,3,false,200,25,5,true,1499,12,4204574309,1.8,1145,205.5,38.5,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:55:10.214Z,test_29-pool2.6-magcal2,true,0.00,15.77,false,false,false,false,false,none,1000,1000,1500,1355,1317,-1.5,16.9,1660,false,off,1570,false,true,23.6,36.1,205404,38.846485,-77.161972,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,22.20,MANUAL,true,8.00,3.00,false,,false,off,,false,3,false,200,25,6,true,1450,12,4204574309,1.3,1146,205.2,40.3,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:55:10.981Z,test_29-pool2.6-magcal2,true,0.00,15.77,false,false,false,false,false,none,1000,1000,1500,1609,1000,-1.5,16.9,1660,false,off,1500,false,true,23.6,36.0,205392,38.846485,-77.161972,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,21.65,MANUAL,true,8.00,3.00,false,,false,off,,false,3,false,200,25,6,true,1537,12,4204574309,1.3,1147,205.2,40.3,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:55:12.031Z,test_29-pool2.6-magcal2,true,-0.00,15.77,false,false,false,false,false,none,1000,1000,1500,1609,1000,-1.5,16.4,1660,false,off,1500,false,true,23.2,35.7,205384,38.846493,-77.161972,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,20.61,MANUAL,true,8.00,3.00,false,,false,off,,false,3,false,200,25,3,true,1537,12,4204574309,1.1,1148,204.7,41.1,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:55:12.948Z,test_29-pool2.6-magcal2,true,0.00,15.77,false,false,false,false,false,none,1000,1000,1500,1609,1000,-1.5,16.2,1660,false,off,1500,false,true,21.1,33.5,205392,38.846500,-77.161972,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,19.45,MANUAL,true,8.00,3.00,false,,false,off,,false,3,false,200,25,9,true,1537,12,4204574309,1.0,1149,204.4,41.9,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:55:13.948Z,test_29-pool2.6-magcal2,true,-0.00,15.77,false,false,false,false,false,none,1000,1000,1500,1609,1000,-1.5,9.9,1660,false,off,1500,false,true,18.2,30.6,205400,38.846504,-77.161972,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,21.19,MANUAL,true,8.00,3.00,false,,false,off,,false,3,false,200,25,5,true,1537,12,4204574309,1.0,1150,204.0,42.3,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:55:14.965Z,test_29-pool2.6-magcal2,true,0.00,15.77,false,false,false,false,false,none,1000,1000,1500,1609,1000,-1.5,6.6,1660,false,off,1500,false,true,15.2,27.6,205368,38.846508,-77.161964,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,21.60,MANUAL,true,8.00,3.00,false,,false,off,,false,3,false,200,25,10,true,1537,12,4204574309,0.9,1151,204.3,42.9,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:55:16.098Z,test_29-pool2.6-magcal2,true,0.00,15.77,false,false,false,false,false,none,1000,1000,1500,1609,1000,-1.5,5.6,1660,false,off,1500,false,true,12.4,24.8,205380,38.846512,-77.161964,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,20.76,MANUAL,true,8.00,3.00,false,,false,off,,false,3,false,200,25,2,true,1537,12,4204574309,0.9,1152,204.3,43.3,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:55:16.948Z,test_29-pool2.6-magcal2,true,0.00,15.78,false,false,false,false,false,none,1000,1000,1500,1609,1000,-1.5,4.6,1660,false,off,1500,false,true,11.1,23.6,205384,38.846519,-77.161964,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,19.88,MANUAL,true,8.00,3.00,false,,false,off,,false,3,false,200,25,3,true,1537,12,4204574309,0.8,1153,203.7,44.1,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:55:17.915Z,test_29-pool2.6-magcal2,true,0.00,15.77,false,false,false,false,false,none,1000,1000,1500,1609,1000,-1.5,1.0,1660,false,off,1500,false,true,9.5,22.0,205380,38.846523,-77.161964,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,20.55,MANUAL,true,8.00,3.00,false,,false,off,,false,3,false,200,25,4,true,1537,12,4204574309,0.7,1154,203.6,44.5,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:55:18.966Z,test_29-pool2.6-magcal2,true,0.00,15.77,false,false,false,false,false,none,1000,1000,1500,1609,1000,-1.5,3.4,1660,false,off,1500,false,true,8.6,21.1,205380,38.846523,-77.161964,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,20.33,MANUAL,true,8.00,3.00,false,,false,off,,false,3,false,200,25,5,true,1537,12,4204574309,0.6,1155,203.6,44.5,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:55:19.916Z,test_29-pool2.6-magcal2,true,0.00,15.77,false,false,false,false,false,none,1000,1000,1500,1609,1000,-1.5,355.8,1660,false,off,1500,false,true,7.9,20.4,205376,38.846527,-77.161964,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,19.98,MANUAL,true,8.00,3.00,false,,false,off,,false,3,false,200,25,3,true,1537,12,4204574309,0.7,1156,203.4,44.8,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:55:20.949Z,test_29-pool2.6-magcal2,true,0.00,15.78,false,false,false,false,false,none,1000,1000,1500,1609,1000,-1.5,356.6,1660,false,off,1500,false,true,8.4,20.9,205372,38.846531,-77.161964,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,20.09,MANUAL,true,8.00,3.00,false,,false,off,,false,3,false,200,25,5,true,1537,12,4204574309,0.6,1157,203.2,45.2,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:55:21.949Z,test_29-pool2.6-magcal2,true,-0.00,15.78,false,false,true,false,false,none,1000,1000,1500,1609,1000,-1.5,356.6,1660,false,off,1500,false,true,8.0,20.4,205392,38.846535,-77.161964,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,19.84,MANUAL,true,8.00,3.00,true,1,false,on,955,false,3,false,200,25,7,true,1537,12,4204574309,0.5,1158,203.1,45.6,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:55:22.949Z,test_29-pool2.6-magcal2,true,0.00,15.78,false,false,false,false,false,none,1000,1000,1500,1609,1000,-1.5,356.6,1660,false,off,1500,false,true,2.7,15.2,205376,38.846535,-77.161964,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,19.83,MANUAL,true,8.00,3.00,false,,false,off,,false,3,false,200,25,3,true,1537,12,4204574309,0.3,1159,203.1,45.6,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:55:24.016Z,test_29-pool2.6-magcal2,true,0.00,15.78,false,false,false,false,false,none,1000,1000,1500,1609,1000,-1.5,356.6,1660,false,off,1500,false,true,353.8,6.3,205396,38.846535,-77.161964,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,20.58,MANUAL,true,8.00,3.00,false,,false,off,,false,3,false,200,25,2,true,1537,12,4204574309,0.4,1160,203.1,45.6,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:55:25.000Z,test_29-pool2.6-magcal2,true,0.00,15.78,false,false,false,false,false,none,1000,1000,1500,1609,1000,-1.5,64.1,1660,false,off,1500,false,true,335.5,348.0,205392,38.846539,-77.161964,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,21.50,MANUAL,true,8.00,3.00,false,,false,off,,false,3,false,200,25,3,true,1537,12,4204574309,1.0,1161,202.8,46.0,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:55:25.933Z,test_29-pool2.6-magcal2,true,-0.00,15.78,false,false,false,false,false,none,1000,1000,1500,1609,1000,-1.5,47.7,1660,false,off,1500,false,true,357.6,10.1,205384,38.846539,-77.161957,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,23.30,MANUAL,true,8.00,3.00,false,,false,off,,false,3,false,200,25,2,true,1537,12,4204574309,1.1,1162,203.6,46.3,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:55:26.950Z,test_29-pool2.6-magcal2,true,0.00,15.77,false,false,true,false,false,none,1000,1000,1500,1609,1000,-1.5,6.7,1660,false,off,1500,false,true,20.6,33.1,205392,38.846542,-77.161957,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,20.86,MANUAL,true,8.00,3.00,true,1,false,on,362,false,3,false,200,25,7,true,1537,12,4204574309,0.8,1163,203.5,46.7,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:55:28.000Z,test_29-pool2.6-magcal2,true,0.00,15.77,false,false,true,false,false,none,1000,1000,1500,1609,1000,-1.5,48.7,1660,false,off,1500,false,true,59.6,72.1,205400,38.846542,-77.161949,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,14.52,MANUAL,true,8.00,3.00,true,1,false,on,1414,false,3,false,200,25,3,true,1537,12,4204574309,1.4,1164,204.3,46.9,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:55:29.001Z,test_29-pool2.6-magcal2,true,0.00,15.76,false,false,true,false,false,none,1000,1000,1500,1609,1000,-1.5,48.7,1660,false,off,1500,false,true,83.3,95.8,205380,38.846546,-77.161949,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,20.10,MANUAL,true,8.00,3.00,true,1,false,on,2410,false,3,false,200,25,7,true,1537,12,4204574309,0.4,1165,203.8,47.3,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:55:29.917Z,test_29-pool2.6-magcal2,true,0.00,15.77,false,false,true,false,false,none,1000,1000,1500,1609,1000,-1.5,47.0,1660,false,off,1500,false,true,97.7,110.2,205392,38.846550,-77.161949,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,11.39,MANUAL,true,8.00,3.00,true,1,false,on,3334,false,3,false,200,25,6,true,1537,12,4204574309,0.8,1166,203.6,47.7,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:55:30.951Z,test_29-pool2.6-magcal2,true,0.00,15.77,false,false,true,false,false,none,1000,1000,1500,1609,1000,-1.5,50.1,1660,false,off,1500,false,true,88.3,100.7,205372,38.846550,-77.161942,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,13.10,MANUAL,true,8.00,3.00,true,1,false,on,42,false,3,false,200,25,8,true,1537,12,4204574309,0.8,1167,204.3,48.0,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:55:32.068Z,test_29-pool2.6-magcal2,true,0.00,15.78,false,false,true,false,false,none,1000,1000,1500,1609,1000,-1.5,6.4,1660,false,off,1500,false,true,69.2,81.6,205384,38.846561,-77.161942,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,16.58,MANUAL,true,8.00,3.00,true,1,false,on,148,false,3,false,200,25,7,true,1537,12,4204574309,1.3,1168,203.9,49.1,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:55:33.101Z,test_29-pool2.6-magcal2,true,-0.00,15.76,false,false,true,false,false,none,1000,1000,1500,1609,1000,-1.5,349.6,1660,false,off,1500,false,true,28.0,40.4,205392,38.846565,-77.161949,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,19.48,MANUAL,true,8.00,3.00,true,1,false,on,3,false,3,false,200,25,8,true,1537,12,4204574309,1.2,1169,202.9,49.3,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:55:34.018Z,test_29-pool2.6-magcal2,true,0.00,15.77,false,false,true,false,false,none,1000,1000,1500,1609,1000,-1.5,349.6,1660,false,off,1500,false,true,348.0,0.4,205396,38.846569,-77.161949,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,23.99,MANUAL,true,8.00,3.00,true,1,false,on,428,false,3,false,200,25,5,true,1537,12,4204574309,0.9,1170,202.7,49.7,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:55:34.935Z,test_29-pool2.6-magcal2,true,-0.00,15.76,false,false,true,false,false,none,1000,1000,1500,1609,1000,-1.5,349.6,1660,false,off,1500,false,true,327.1,339.6,205392,38.846569,-77.161957,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,30.07,MANUAL,true,8.00,3.00,true,1,false,on,1352,false,3,false,200,25,5,true,1537,12,4204574309,0.2,1171,202.0,49.4,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:55:35.968Z,test_29-pool2.6-magcal2,true,0.00,15.78,false,false,false,false,false,none,1000,1000,1500,1609,1000,-1.5,349.6,1660,false,off,1500,false,true,315.1,327.5,205392,38.846569,-77.161957,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,16.81,MANUAL,true,8.00,3.00,false,,false,off,,false,3,false,200,25,3,true,1537,12,4204574309,0.2,1172,202.0,49.4,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:55:37.035Z,test_29-pool2.6-magcal2,true,0.00,15.78,false,false,false,false,false,none,1000,1000,1500,1609,1000,-1.5,349.6,1660,false,off,1500,false,true,341.1,353.6,205392,38.846569,-77.161957,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,12.46,MANUAL,true,8.00,3.00,false,,false,off,,false,3,false,200,25,3,true,1537,12,4204574309,0.8,1173,202.0,49.4,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:55:38.035Z,test_29-pool2.6-magcal2,true,0.00,15.78,false,false,true,false,false,none,1000,1000,1500,1609,1000,-1.5,359.3,1660,false,off,1500,false,true,31.1,43.5,205392,38.846573,-77.161949,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,7.14,MANUAL,true,8.00,3.00,true,1,false,on,28,false,3,false,200,25,7,true,1537,12,4204574309,1.2,1174,202.3,50.0,38.846157,-77.162170,true,38.846375,-77.162155
